No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,Tahun,KdProv,Provinsi
335.0, 1915,KABUPATEN SINJAI,4,80,50.62,29.58,25.72,34.28,"35,05",2018,19,SULAWESI SELATAN
336.0, 1916,KABUPATEN SELAYAR,0,0,0.0,0.0,0.0,0.0,0,2018,19,SULAWESI SELATAN
337.0, 1917,KABUPATEN PINRANG,6,310,52.48,31.01,29.03,33.62,"36,54",2018,19,SULAWESI SELATAN
338.0, 1918,KABUPATEN SIDENRENG RAPPANG,4,75,54.96,36.72,30.5,40.3,"40,62",2018,19,SULAWESI SELATAN
339.0, 1919,KABUPATEN ENREKANG,3,347,62.83,48.32,47.66,48.03,"51,71",2018,19,SULAWESI SELATAN
340.0, 1920,KABUPATEN LUWU,10,461,46.26,31.92,27.48,28.82,"33,62",2018,19,SULAWESI SELATAN
341.0, 1921,KABUPATEN LUWU UTARA,4,107,54.54,35.16,31.01,30.22,"37,73",2018,19,SULAWESI SELATAN
342.0, 1922,KABUPATEN TANA TORAJA,25,1433,54.41,31.44,29.16,36.23,"37,81",2018,19,SULAWESI SELATAN
343.0, 1923,KABUPATEN LUWU TIMUR,2,79,54.81,31.64,28.32,36.49,"37,82",2018,19,SULAWESI SELATAN
344.0, 1924,KABUPATEN TORAJA UTARA,17,1375,55.47,36.97,33.77,40.04,"41,56",2018,19,SULAWESI SELATAN
321.0, 1901,KOTA MAKASSAR,70,3887,57.9,39.94,32.45,40.54,"42,71",2019,19,SULAWESI SELATAN
322.0, 1902,KOTA PALOPO,11,527,52.19,37.55,33.11,37.32,"40,04",2019,19,SULAWESI SELATAN
323.0, 1903,KOTA PAREPARE,10,250,56.66,35.36,29.61,36.05,"39,42",2019,19,SULAWESI SELATAN
324.0, 1904,KABUPATEN MAROS,16,466,56.23,37.01,33.16,39.42,"41,46",2019,19,SULAWESI SELATAN
325.0, 1905,KABUPATEN PANGKAJENE KEPULAUAN,5,282,53.44,34.25,28.3,35.07,"37,77",2019,19,SULAWESI SELATAN
326.0, 1906,KABUPATEN GOWA,13,840,54.56,35.19,29.41,38.45,"39,40",2019,19,SULAWESI SELATAN
327.0, 1907,KABUPATEN TAKALAR,3,70,48.57,31.69,28.07,35.25,"35,90",2019,19,SULAWESI SELATAN
328.0, 1908,KABUPATEN JENEPONTO,10,181,44.97,34.31,29.78,32.62,"35,42",2019,19,SULAWESI SELATAN
329.0, 1909,KABUPATEN BARRU,1,25,51.44,33.2,28.0,46.3,"39,74",2019,19,SULAWESI SELATAN
330.0, 1910,KABUPATEN BONE,13,251,52.82,34.64,28.85,35.96,"38,07",2019,19,SULAWESI SELATAN
331.0, 1911,KABUPATEN WAJO,6,122,57.1,34.62,28.96,37.01,"39,42",2019,19,SULAWESI SELATAN
332.0, 1912,KABUPATEN SOPPENG,6,255,58.88,39.91,33.97,40.72,"43,37",2019,19,SULAWESI SELATAN
333.0, 1913,KABUPATEN BANTAENG,6,180,52.02,32.4,30.9,36.4,"37,93",2019,19,SULAWESI SELATAN
334.0, 1914,KABUPATEN BULUKUMBA,6,125,56.48,36.78,30.18,38.56,"40,50",2019,19,SULAWESI SELATAN
335.0, 1915,KABUPATEN SINJAI,5,143,52.49,33.61,30.65,39.39,"39,04",2019,19,SULAWESI SELATAN
336.0, 1916,KABUPATEN SELAYAR,0,0,0.0,0.0,0.0,0.0,0,2019,19,SULAWESI SELATAN
337.0, 1917,KABUPATEN PINRANG,6,320,51.4,35.56,30.66,38.64,"39,07",2019,19,SULAWESI SELATAN
338.0, 1918,KABUPATEN SIDENRENG RAPPANG,4,74,57.41,36.76,30.47,40.54,"41,30",2019,19,SULAWESI SELATAN
339.0, 1919,KABUPATEN ENREKANG,3,341,61.26,45.79,40.94,46.86,"48,71",2019,19,SULAWESI SELATAN
340.0, 1920,KABUPATEN LUWU,11,488,45.65,33.55,29.21,31.02,"34,86",2019,19,SULAWESI SELATAN
341.0, 1921,KABUPATEN LUWU UTARA,4,145,50.54,34.26,29.29,35.22,"37,33",2019,19,SULAWESI SELATAN
342.0, 1922,KABUPATEN TANA TORAJA,24,1394,54.56,34.27,29.3,38.75,"39,22",2019,19,SULAWESI SELATAN
343.0, 1923,KABUPATEN LUWU TIMUR,2,69,56.84,35.48,29.57,38.77,"40,17",2019,19,SULAWESI SELATAN
344.0, 1924,KABUPATEN TORAJA UTARA,16,1213,54.73,37.35,31.7,40.98,"41,19",2019,19,SULAWESI SELATAN
689.0, 2001,KOTA KENDARI,15,436,56.36,48.27,36.55,74.22,"53,85",2015,20,SULAWESI TENGGARA
690.0, 2001,KOTA KENDARI,15,436,82.11,80.7,80.1,82.82,"81,43",2015,20,SULAWESI TENGGARA
691.0, 2002,KOTA BAUBAU,2,50,61.73,52.2,42.95,71.88,"57,19",2015,20,SULAWESI TENGGARA
692.0, 2002,KOTA BAUBAU,2,50,80.81,75.64,76.18,79.58,"78,05",2015,20,SULAWESI TENGGARA
693.0, 2003,KABUPATEN KONAWE,4,123,55.17,52.93,53.13,72.89,"58,53",2015,20,SULAWESI TENGGARA
694.0, 2003,KABUPATEN KONAWE,4,123,81.53,84.69,80.2,80.43,"81,71",2015,20,SULAWESI TENGGARA
695.0, 2004,KABUPATEN MUNA,3,115,66.8,62.21,57.33,75.58,"65,48",2015,20,SULAWESI TENGGARA
696.0, 2004,KABUPATEN MUNA,3,115,81.7,81.22,81.08,83.67,"81,92",2015,20,SULAWESI TENGGARA
697.0, 2005,KABUPATEN BUTON,2,44,53.02,42.41,22.96,69.66,"47,01",2015,20,SULAWESI TENGGARA
698.0, 2005,KABUPATEN BUTON,2,44,85.41,83.24,83.52,85.37,"84,39",2015,20,SULAWESI TENGGARA
699.0, 2006,KABUPATEN KOLAKA,3,37,51.88,43.46,36.08,72.73,"51,04",2015,20,SULAWESI TENGGARA
700.0, 2006,KABUPATEN KOLAKA,3,37,85.43,82.46,82.81,88.7,"84,85",2015,20,SULAWESI TENGGARA
701.0, 2007,KABUPATEN KONAWE SELATAN,0,0,0.0,0.0,0.0,0.0,0,2015,20,SULAWESI TENGGARA
702.0, 2007,KABUPATEN KONAWE SELATAN,0,0,0.0,0.0,0.0,0.0,0,2015,20,SULAWESI TENGGARA
703.0, 2008,KABUPATEN WAKATOBI,2,41,52.34,50.24,46.52,75.49,"56,15",2015,20,SULAWESI TENGGARA
704.0, 2008,KABUPATEN WAKATOBI,2,41,82.27,83.49,83.42,83.39,"83,14",2015,20,SULAWESI TENGGARA
705.0, 2009,KABUPATEN BOMBANA,0,0,0.0,0.0,0.0,0.0,0,2015,20,SULAWESI TENGGARA
706.0, 2009,KABUPATEN BOMBANA,0,0,0.0,0.0,0.0,0.0,0,2015,20,SULAWESI TENGGARA
707.0, 2010,KABUPATEN KOLAKA UTARA,1,27,68.15,35.7,78.8,84.85,"66,88",2015,20,SULAWESI TENGGARA
708.0, 2010,KABUPATEN KOLAKA UTARA,1,27,83.41,79.6,80.99,81.22,"81,31",2015,20,SULAWESI TENGGARA
709.0, 2011,KABUPATEN KONAWE UTARA,3,32,50.68,41.06,38.6,71.73,"50,52",2015,20,SULAWESI TENGGARA
710.0, 2011,KABUPATEN KONAWE UTARA,3,32,84.48,84.33,84.44,86.02,"84,82",2015,20,SULAWESI TENGGARA
711.0, 2012,KABUPATEN BUTON UTARA,1,14,80.25,35.71,67.68,69.34,"63,25",2015,20,SULAWESI TENGGARA
712.0, 2012,KABUPATEN BUTON UTARA,1,14,75.76,73.74,71.62,76.44,"74,39",2015,20,SULAWESI TENGGARA
713.0, 2013,KABUPATEN KOLAKA TIMUR,1,4,54.5,71.5,70.63,81.6,"69,56",2015,20,SULAWESI TENGGARA
714.0, 2013,KABUPATEN KOLAKA TIMUR,1,4,87.5,85.5,82.75,92.0,"86,94",2015,20,SULAWESI TENGGARA
715.0, 2014,KABUPATEN KONAWE KEPULAUAN,1,9,77.9,72.44,78.33,80.7,"77,34",2015,20,SULAWESI TENGGARA
716.0, 2014,KABUPATEN KONAWE KEPULAUAN,1,9,80.13,77.27,80.97,78.16,"79,13",2015,20,SULAWESI TENGGARA
717.0, 2015,KABUPATEN BUTON TENGAH,3,93,75.79,52.45,74.2,74.97,"69,35",2015,20,SULAWESI TENGGARA
718.0, 2015,KABUPATEN BUTON TENGAH,3,93,80.33,80.12,79.8,83.9,"81,04",2015,20,SULAWESI TENGGARA
719.0, 2016,KABUPATEN BUTON SELATAN,1,39,68.03,44.97,71.79,81.7,"66,62",2015,20,SULAWESI TENGGARA
720.0, 2016,KABUPATEN BUTON SELATAN,1,39,82.81,79.97,73.9,81.83,"79,63",2015,20,SULAWESI TENGGARA
721.0, 2017,KABUPATEN MUNA BARAT,0,0,0.0,0.0,0.0,0.0,0,2015,20,SULAWESI TENGGARA
722.0, 2017,KABUPATEN MUNA BARAT,0,0,0.0,0.0,0.0,0.0,0,2015,20,SULAWESI TENGGARA
345.0, 2001,KOTA KENDARI,15,403,54.79,48.84,32.0,72.62,"52,06",2016,20,SULAWESI TENGGARA
346.0, 2002,KOTA BAUBAU,2,63,54.54,57.9,57.5,70.96,"60,23",2016,20,SULAWESI TENGGARA
347.0, 2003,KABUPATEN KONAWE,4,128,60.1,62.69,47.48,72.18,"60,61",2016,20,SULAWESI TENGGARA
348.0, 2004,KABUPATEN MUNA,5,194,66.94,77.9,72.71,70.88,"72,11",2016,20,SULAWESI TENGGARA
349.0, 2005,KABUPATEN BUTON,3,82,54.56,43.44,29.97,72.58,"50,14",2016,20,SULAWESI TENGGARA
350.0, 2006,KABUPATEN KOLAKA,4,77,50.6,58.21,34.74,75.34,"54,72",2016,20,SULAWESI TENGGARA
351.0, 2007,KABUPATEN KONAWE SELATAN,0,0,0.0,0.0,0.0,0.0,0,2016,20,SULAWESI TENGGARA
352.0, 2008,KABUPATEN WAKATOBI,2,41,55.52,58.14,41.52,75.22,"57,60",2016,20,SULAWESI TENGGARA
353.0, 2009,KABUPATEN BOMBANA,0,0,0.0,0.0,0.0,0.0,0,2016,20,SULAWESI TENGGARA
354.0, 2010,KABUPATEN KOLAKA UTARA,1,15,66.93,53.6,55.5,82.75,"64,70",2016,20,SULAWESI TENGGARA
355.0, 2011,KABUPATEN KONAWE UTARA,2,41,52.53,64.44,64.21,70.94,"63,03",2016,20,SULAWESI TENGGARA
356.0, 2012,KABUPATEN BUTON UTARA,0,0,0.0,0.0,0.0,0.0,0,2016,20,SULAWESI TENGGARA
357.0, 2013,KABUPATEN KOLAKA TIMUR,2,14,51.43,52.14,49.82,77.47,"57,72",2016,20,SULAWESI TENGGARA
358.0, 2014,KABUPATEN KONAWE KEPULAUAN,1,16,59.75,77.13,60.31,77.69,"68,72",2016,20,SULAWESI TENGGARA
359.0, 2015,KABUPATEN BUTON TENGAH,3,113,57.45,60.19,62.26,71.47,"62,84",2016,20,SULAWESI TENGGARA
360.0, 2016,KABUPATEN BUTON SELATAN,1,37,52.54,60.32,35.95,74.34,"55,79",2016,20,SULAWESI TENGGARA
361.0, 2017,KABUPATEN MUNA BARAT,0,0,0.0,0.0,0.0,0.0,0,2016,20,SULAWESI TENGGARA
345.0, 2001,KOTA KENDARI,12,266,55.14,41.89,31.87,73.23,"50,53",2017,20,SULAWESI TENGGARA
346.0, 2002,KOTA BAUBAU,2,28,55.07,66.57,46.16,75.99,"60,95",2017,20,SULAWESI TENGGARA
