No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,Tahun,KdProv,Provinsi
162.0, 0728,KABUPATEN PADANGLAWAS UTARA,42,1564,48.49,37.9,32.37,37.8,47.52,40.24,40.4,2017,7,SUMATERA UTARA
163.0, 0729,KABUPATEN PADANGLAWAS,23,1009,56.43,52.06,52.28,62.93,56.58,52.73,54.35,2017,7,SUMATERA UTARA
164.0, 0730,KABUPATEN LABUHANBATU UTARA,32,1530,59.32,43.75,45.87,50.0,54.72,48.23,49.91,2017,7,SUMATERA UTARA
165.0, 0731,KABUPATEN LABUHANBATU SELATAN,24,1019,53.99,37.21,34.86,44.54,52.58,42.0,43.37,2017,7,SUMATERA UTARA
166.0, 0732,KABUPATEN NIAS UTARA,7,444,49.61,40.15,38.89,36.23,50.31,40.19,43.78,2017,7,SUMATERA UTARA
167.0, 0733,KABUPATEN NIAS BARAT,11,456,52.75,48.12,42.14,43.61,63.33,44.84,49.22,2017,7,SUMATERA UTARA
135.0, 0701,KOTA MEDAN,207,10918,58.92,46.56,33.72,46.57,50.42,46.96,46.98,2018,7,SUMATERA UTARA
136.0, 0702,KOTA PEMATANGSIANTAR,32,2260,61.06,47.1,36.03,50.06,51.86,45.25,48.56,2018,7,SUMATERA UTARA
137.0, 0703,KOTA BINJAI,21,1361,55.12,41.18,32.31,46.62,47.05,45.69,43.77,2018,7,SUMATERA UTARA
138.0, 0704,KOTA TEBING TINGGI,21,913,53.83,40.36,30.35,43.41,46.72,45.88,42.67,2018,7,SUMATERA UTARA
139.0, 0705,KOTA TANJUNG BALAI,16,1115,50.45,34.8,27.95,37.63,41.06,41.81,38.52,2018,7,SUMATERA UTARA
140.0, 0706,KOTA SIBOLGA,11,551,56.48,39.52,30.1,41.2,49.84,45.8,43.25,2018,7,SUMATERA UTARA
141.0, 0707,KOTA PADANGSIDIMPUAN,21,1098,53.85,35.24,29.27,37.03,46.37,45.83,40.66,2018,7,SUMATERA UTARA
142.0, 0708,KOTA GUNUNGSITOLI,12,542,57.34,35.31,29.47,43.9,49.61,44.12,42.5,2018,7,SUMATERA UTARA
143.0, 0709,KABUPATEN DELISERDANG,96,4853,53.58,38.73,31.14,40.52,47.71,43.57,42.16,2018,7,SUMATERA UTARA
144.0, 0710,KABUPATEN LANGKAT,63,2938,53.51,36.69,36.13,37.69,46.25,45.37,42.69,2018,7,SUMATERA UTARA
145.0, 0711,KABUPATEN SIMALUNGUN,63,3443,52.95,38.47,31.16,39.65,46.53,43.19,41.61,2018,7,SUMATERA UTARA
146.0, 0712,KABUPATEN KARO,25,1821,58.2,48.71,38.8,44.95,57.32,48.11,49.76,2018,7,SUMATERA UTARA
147.0, 0713,KABUPATEN DAIRI,26,1501,57.47,40.58,31.91,42.93,52.03,49.28,45.06,2018,7,SUMATERA UTARA
148.0, 0714,KABUPATEN ASAHAN,52,2682,51.47,34.98,28.19,37.7,45.08,41.43,39.36,2018,7,SUMATERA UTARA
149.0, 0715,KABUPATEN LABUHANBATU,45,2285,51.25,38.16,32.08,39.83,45.51,43.17,41.35,2018,7,SUMATERA UTARA
150.0, 0716,KABUPATEN TAPANULI UTARA,23,1772,55.63,35.96,30.08,42.38,48.05,44.64,41.98,2018,7,SUMATERA UTARA
151.0, 0717,KABUPATEN TAPANULI TENGAH,29,1596,50.29,32.4,28.38,36.64,44.72,45.33,38.51,2018,7,SUMATERA UTARA
152.0, 0718,KABUPATEN TAPANULI SELATAN,24,1309,52.27,38.09,31.44,42.57,45.75,43.76,41.65,2018,7,SUMATERA UTARA
153.0, 0719,KABUPATEN NIAS,12,553,46.06,29.15,25.53,35.72,40.64,36.02,34.73,2018,7,SUMATERA UTARA
154.0, 0720,KABUPATEN TOBA SAMOSIR,14,966,60.86,42.6,33.2,48.41,52.76,45.3,46.67,2018,7,SUMATERA UTARA
155.0, 0721,KABUPATEN MANDAILING NATAL,50,2871,54.79,43.44,41.51,41.34,46.74,61.26,47.95,2018,7,SUMATERA UTARA
156.0, 0722,KABUPATEN HUMBANG HASUNDUTAN,14,1189,56.74,35.19,28.78,41.33,50.54,42.22,41.59,2018,7,SUMATERA UTARA
157.0, 0723,KABUPATEN PAKPAK BHARAT,6,321,56.02,37.68,32.98,45.2,47.55,46.33,43.42,2018,7,SUMATERA UTARA
158.0, 0724,KABUPATEN NIAS SELATAN,50,2012,49.6,43.7,36.16,42.03,45.21,55.39,43.82,2018,7,SUMATERA UTARA
159.0, 0725,KABUPATEN SAMOSIR,13,936,61.02,42.05,33.31,46.66,54.13,46.73,46.72,2018,7,SUMATERA UTARA
160.0, 0726,KABUPATEN SERDANG BEDAGAI,43,2147,50.21,34.32,28.36,37.04,43.96,42.05,38.79,2018,7,SUMATERA UTARA
161.0, 0727,KABUPATEN BATUBARA,21,1417,49.7,31.77,27.14,38.73,43.56,40.38,37.64,2018,7,SUMATERA UTARA
162.0, 0728,KABUPATEN PADANGLAWAS UTARA,44,1678,49.56,36.4,31.1,43.78,43.8,37.13,40.01,2018,7,SUMATERA UTARA
163.0, 0729,KABUPATEN PADANGLAWAS,25,1084,48.13,34.3,31.41,39.65,41.18,48.28,39.31,2018,7,SUMATERA UTARA
164.0, 0730,KABUPATEN LABUHANBATU UTARA,31,1541,50.28,34.26,29.7,36.92,45.0,40.17,38.84,2018,7,SUMATERA UTARA
165.0, 0731,KABUPATEN LABUHANBATU SELATAN,24,1102,50.06,34.81,30.27,39.08,43.73,43.32,39.58,2018,7,SUMATERA UTARA
166.0, 0732,KABUPATEN NIAS UTARA,12,604,50.97,32.91,27.45,36.41,46.22,44.64,38.92,2018,7,SUMATERA UTARA
167.0, 0733,KABUPATEN NIAS BARAT,11,498,50.21,40.36,35.67,46.1,45.86,44.55,42.97,2018,7,SUMATERA UTARA
135.0, 0701,KOTA MEDAN,199,9600,59.05,48.51,36.11,52.83,50.16,47.88,48.47,2019,7,SUMATERA UTARA
136.0, 0702,KOTA PEMATANGSIANTAR,30,2244,61.78,48.38,38.08,55.68,52.75,48.8,50.19,2019,7,SUMATERA UTARA
137.0, 0703,KOTA BINJAI,19,1193,52.98,41.63,32.31,48.88,46.66,44.84,43.36,2019,7,SUMATERA UTARA
138.0, 0704,KOTA TEBING TINGGI,21,907,53.38,41.28,32.16,50.5,47.08,40.93,43.1,2019,7,SUMATERA UTARA
139.0, 0705,KOTA TANJUNG BALAI,17,1122,48.61,38.17,30.45,46.11,41.47,40.68,39.77,2019,7,SUMATERA UTARA
140.0, 0706,KOTA SIBOLGA,11,563,56.73,42.75,33.87,50.26,50.83,46.6,45.73,2019,7,SUMATERA UTARA
141.0, 0707,KOTA PADANGSIDIMPUAN,21,1041,53.04,40.0,32.27,40.18,46.85,48.4,42.77,2019,7,SUMATERA UTARA
142.0, 0708,KOTA GUNUNGSITOLI,13,605,58.6,40.67,32.11,49.01,50.19,49.18,45.31,2019,7,SUMATERA UTARA
143.0, 0709,KABUPATEN DELISERDANG,103,4906,52.66,41.61,33.76,45.64,47.24,45.76,43.67,2019,7,SUMATERA UTARA
144.0, 0710,KABUPATEN LANGKAT,64,3003,48.79,37.14,30.99,40.03,43.73,41.55,39.93,2019,7,SUMATERA UTARA
145.0, 0711,KABUPATEN SIMALUNGUN,64,3618,52.01,39.46,33.57,44.86,45.67,44.84,42.55,2019,7,SUMATERA UTARA
146.0, 0712,KABUPATEN KARO,24,1868,56.66,42.99,34.98,51.29,48.24,45.4,45.64,2019,7,SUMATERA UTARA
147.0, 0713,KABUPATEN DAIRI,25,1537,58.67,42.68,35.34,54.01,52.19,51.01,47.25,2019,7,SUMATERA UTARA
148.0, 0714,KABUPATEN ASAHAN,51,2473,51.75,39.07,32.31,45.35,45.77,44.38,42.13,2019,7,SUMATERA UTARA
149.0, 0715,KABUPATEN LABUHANBATU,44,2365,49.98,40.44,33.49,45.05,45.31,45.63,42.31,2019,7,SUMATERA UTARA
150.0, 0716,KABUPATEN TAPANULI UTARA,25,1699,55.76,40.74,33.22,47.3,47.78,47.33,44.32,2019,7,SUMATERA UTARA
151.0, 0717,KABUPATEN TAPANULI TENGAH,28,1486,50.05,39.14,32.32,47.45,45.46,44.36,41.74,2019,7,SUMATERA UTARA
152.0, 0718,KABUPATEN TAPANULI SELATAN,24,1171,51.35,40.75,33.88,43.98,45.27,43.56,42.64,2019,7,SUMATERA UTARA
153.0, 0719,KABUPATEN NIAS,12,658,46.35,37.27,30.81,45.7,43.68,40.34,39.43,2019,7,SUMATERA UTARA
154.0, 0720,KABUPATEN TOBA SAMOSIR,15,875,60.18,44.74,36.66,52.25,51.22,49.6,48.15,2019,7,SUMATERA UTARA
155.0, 0721,KABUPATEN MANDAILING NATAL,50,3209,48.68,38.32,31.47,41.94,44.27,40.28,40.21,2019,7,SUMATERA UTARA
156.0, 0722,KABUPATEN HUMBANG HASUNDUTAN,14,1234,56.0,39.55,31.97,46.03,50.54,46.18,44.06,2019,7,SUMATERA UTARA
157.0, 0723,KABUPATEN PAKPAK BHARAT,6,328,51.62,40.88,32.56,45.0,43.41,45.7,42.33,2019,7,SUMATERA UTARA
158.0, 0724,KABUPATEN NIAS SELATAN,58,1974,46.59,43.07,38.94,42.92,44.05,43.35,43.02,2019,7,SUMATERA UTARA
159.0, 0725,KABUPATEN SAMOSIR,11,801,60.59,44.0,34.73,52.67,51.22,47.56,47.42,2019,7,SUMATERA UTARA
160.0, 0726,KABUPATEN SERDANG BEDAGAI,46,2561,48.82,37.84,31.93,42.74,43.25,41.38,40.35,2019,7,SUMATERA UTARA
161.0, 0727,KABUPATEN BATUBARA,22,1308,48.03,36.97,30.29,43.87,44.05,40.4,39.53,2019,7,SUMATERA UTARA
162.0, 0728,KABUPATEN PADANGLAWAS UTARA,45,1811,45.02,37.16,31.14,38.19,40.96,39.08,38.43,2019,7,SUMATERA UTARA
163.0, 0729,KABUPATEN PADANGLAWAS,26,1252,47.86,40.34,34.9,40.83,43.72,41.45,41.32,2019,7,SUMATERA UTARA
164.0, 0730,KABUPATEN LABUHANBATU UTARA,32,1685,49.39,40.15,33.81,45.65,44.2,41.08,41.78,2019,7,SUMATERA UTARA
165.0, 0731,KABUPATEN LABUHANBATU SELATAN,23,1059,50.28,38.4,32.11,44.62,45.15,41.74,41.19,2019,7,SUMATERA UTARA
166.0, 0732,KABUPATEN NIAS UTARA,14,628,49.21,39.82,31.89,41.51,47.7,46.34,41.82,2019,7,SUMATERA UTARA
167.0, 0733,KABUPATEN NIAS BARAT,14,522,47.34,46.72,39.28,48.28,43.34,44.46,44.75,2019,7,SUMATERA UTARA
168.0, 0801,KOTA PADANG,56,4196,71.39,48.32,74.7,60.72,61.32,47.05,60.58,2015,8,SUMATERA BARAT
169.0, 0802,KOTA BUKITTINGGI,14,1467,72.89,55.43,80.19,63.14,65.88,51.06,64.77,2015,8,SUMATERA BARAT
170.0, 0803,KOTA PADANG PANJANG,12,605,75.13,50.46,67.76,56.84,63.52,50.73,60.74,2015,8,SUMATERA BARAT
171.0, 0804,KOTA SAWAHLUNTO,6,206,73.29,45.91,72.65,55.97,60.44,47.61,59.31,2015,8,SUMATERA BARAT
172.0, 0805,KOTA SOLOK,6,587,73.38,48.15,74.36,59.03,61.89,42.58,59.9,2015,8,SUMATERA BARAT
173.0, 0806,KOTA PAYAKUMBUH,14,787,68.47,50.08,76.21,61.13,62.48,48.86,61.21,2015,8,SUMATERA BARAT
174.0, 0807,KOTA PARIAMAN,9,895,67.61,47.19,75.4,61.67,61.82,44.49,59.7,2015,8,SUMATERA BARAT
175.0, 0808,KABUPATEN AGAM,46,2358,71.46,45.0,68.19,55.56,59.68,45.51,57.57,2015,8,SUMATERA BARAT
176.0, 0809,KABUPATEN PASAMAN,22,1311,62.6,43.81,62.6,55.27,56.54,42.14,53.83,2015,8,SUMATERA BARAT
177.0, 0810,KABUPATEN LIMA PULUH KOTA,20,1282,69.96,45.69,73.6,59.8,61.58,47.47,59.68,2015,8,SUMATERA BARAT
178.0, 0811,KABUPATEN SOLOK,29,1396,69.54,42.17,59.11,52.61,56.87,40.66,53.49,2015,8,SUMATERA BARAT
179.0, 0812,KABUPATEN PADANG PARIAMAN,28,2000,64.58,44.07,65.14,58.57,57.7,41.01,55.18,2015,8,SUMATERA BARAT
180.0, 0813,KABUPATEN PESISIR SELATAN,37,2552,75.24,69.73,72.52,84.31,76.04,55.64,72.25,2015,8,SUMATERA BARAT
181.0, 0814,KABUPATEN TANAH DATAR,32,1976,74.37,45.88,65.81,55.73,61.88,46.33,58.33,2015,8,SUMATERA BARAT
182.0, 0815,KABUPATEN SIJUNJUNG,17,976,68.0,41.91,66.77,54.27,59.56,45.03,55.92,2015,8,SUMATERA BARAT
183.0, 0816,KABUPATEN KEPULAUAN MENTAWAI,8,483,55.51,50.49,41.25,41.85,47.17,43.26,46.59,2015,8,SUMATERA BARAT
184.0, 0817,KABUPATEN PASAMAN BARAT,42,2258,64.42,39.78,46.47,46.55,50.97,39.87,48.01,2015,8,SUMATERA BARAT
185.0, 0818,KABUPATEN SOLOK SELATAN,15,769,65.93,45.28,72.03,60.39,60.43,44.27,58.06,2015,8,SUMATERA BARAT
186.0, 0819,KABUPATEN DHARMASRAYA,21,947,69.61,43.32,66.55,55.39,57.82,43.13,55.97,2015,8,SUMATERA BARAT
168.0, 0801,KOTA PADANG,56,3796,58.71,49.68,61.88,54.12,57.87,59.85,57.02,2016,8,SUMATERA BARAT
169.0, 0802,KOTA BUKITTINGGI,14,1300,66.92,51.71,63.36,58.16,56.76,67.75,60.78,2016,8,SUMATERA BARAT
170.0, 0803,KOTA PADANG PANJANG,12,589,65.65,46.81,51.17,56.12,57.73,66.13,57.27,2016,8,SUMATERA BARAT
171.0, 0804,KOTA SAWAHLUNTO,6,216,62.89,42.54,41.27,51.57,53.15,58.1,51.59,2016,8,SUMATERA BARAT
172.0, 0805,KOTA SOLOK,6,663,60.02,45.3,49.18,53.32,54.08,59.35,53.54,2016,8,SUMATERA BARAT
173.0, 0806,KOTA PAYAKUMBUH,13,848,63.17,47.58,55.75,56.53,55.1,64.68,57.14,2016,8,SUMATERA BARAT
174.0, 0807,KOTA PARIAMAN,9,830,55.25,44.88,46.98,54.92,51.12,58.07,51.87,2016,8,SUMATERA BARAT
175.0, 0808,KABUPATEN AGAM,46,2244,62.14,40.87,42.7,49.56,52.1,58.12,50.92,2016,8,SUMATERA BARAT
176.0, 0809,KABUPATEN PASAMAN,24,1408,57.78,40.79,40.13,48.32,49.41,49.99,47.74,2016,8,SUMATERA BARAT
177.0, 0810,KABUPATEN LIMA PULUH KOTA,20,1155,62.12,41.43,44.6,53.27,51.29,58.98,51.95,2016,8,SUMATERA BARAT
178.0, 0811,KABUPATEN SOLOK,30,1240,59.13,42.34,43.55,51.78,52.11,55.4,50.72,2016,8,SUMATERA BARAT
179.0, 0812,KABUPATEN PADANG PARIAMAN,31,1974,54.55,41.74,42.22,52.02,49.39,53.98,48.98,2016,8,SUMATERA BARAT
180.0, 0813,KABUPATEN PESISIR SELATAN,37,2536,52.82,37.94,30.87,43.41,45.14,45.22,42.57,2016,8,SUMATERA BARAT
181.0, 0814,KABUPATEN TANAH DATAR,33,1949,64.17,43.34,46.94,53.53,53.74,60.88,53.77,2016,8,SUMATERA BARAT
182.0, 0815,KABUPATEN SIJUNJUNG,17,919,59.31,44.43,38.08,52.1,54.14,55.7,50.63,2016,8,SUMATERA BARAT
183.0, 0816,KABUPATEN KEPULAUAN MENTAWAI,10,481,57.35,42.75,36.23,48.34,43.19,54.0,46.98,2016,8,SUMATERA BARAT
184.0, 0817,KABUPATEN PASAMAN BARAT,44,2246,58.23,39.25,37.09,46.94,49.23,52.15,47.15,2016,8,SUMATERA BARAT
185.0, 0818,KABUPATEN SOLOK SELATAN,15,765,56.81,43.49,52.59,49.85,53.56,51.92,51.37,2016,8,SUMATERA BARAT
186.0, 0819,KABUPATEN DHARMASRAYA,22,937,59.71,42.82,44.71,50.53,51.7,55.48,50.83,2016,8,SUMATERA BARAT
168.0, 0801,KOTA PADANG,58,3571,62.1,54.56,55.22,54.98,61.72,52.87,57.78,2017,8,SUMATERA BARAT
169.0, 0802,KOTA BUKITTINGGI,14,1194,69.81,46.64,47.24,56.97,65.58,56.41,56.34,2017,8,SUMATERA BARAT
170.0, 0803,KOTA PADANG PANJANG,12,588,68.58,43.6,43.29,56.25,63.44,59.43,53.93,2017,8,SUMATERA BARAT
171.0, 0804,KOTA SAWAHLUNTO,6,214,69.36,39.34,37.14,53.72,63.83,62.97,51.97,2017,8,SUMATERA BARAT
172.0, 0805,KOTA SOLOK,6,692,63.96,45.77,47.38,48.06,56.72,45.9,52.57,2017,8,SUMATERA BARAT
173.0, 0806,KOTA PAYAKUMBUH,13,818,68.89,45.25,45.98,58.15,62.49,53.44,55.04,2017,8,SUMATERA BARAT
174.0, 0807,KOTA PARIAMAN,9,807,61.1,40.85,42.4,52.9,57.64,50.76,50.1,2017,8,SUMATERA BARAT
175.0, 0808,KABUPATEN AGAM,45,2406,64.07,37.23,38.45,50.9,57.06,52.02,48.52,2017,8,SUMATERA BARAT
176.0, 0809,KABUPATEN PASAMAN,24,1360,59.67,51.03,49.21,47.19,54.59,45.1,52.9,2017,8,SUMATERA BARAT
177.0, 0810,KABUPATEN LIMA PULUH KOTA,20,1296,64.54,49.24,44.03,51.37,58.03,50.0,53.15,2017,8,SUMATERA BARAT
178.0, 0811,KABUPATEN SOLOK,32,1240,62.59,39.14,34.46,48.58,56.96,46.76,47.5,2017,8,SUMATERA BARAT
179.0, 0812,KABUPATEN PADANG PARIAMAN,32,1897,57.66,45.84,47.23,42.09,54.4,47.95,50.46,2017,8,SUMATERA BARAT
180.0, 0813,KABUPATEN PESISIR SELATAN,37,2621,52.74,46.83,39.58,44.93,52.35,45.34,47.28,2017,8,SUMATERA BARAT
181.0, 0814,KABUPATEN TANAH DATAR,32,1998,67.09,46.38,45.69,55.36,62.57,54.35,54.66,2017,8,SUMATERA BARAT
182.0, 0815,KABUPATEN SIJUNJUNG,17,939,64.48,35.59,35.53,50.16,58.78,53.85,47.77,2017,8,SUMATERA BARAT
183.0, 0816,KABUPATEN KEPULAUAN MENTAWAI,11,495,48.97,27.67,22.91,35.81,41.53,35.27,34.45,2017,8,SUMATERA BARAT
184.0, 0817,KABUPATEN PASAMAN BARAT,44,2140,60.56,37.6,35.74,49.15,55.9,47.44,46.66,2017,8,SUMATERA BARAT
185.0, 0818,KABUPATEN SOLOK SELATAN,15,759,60.88,49.36,48.17,43.84,56.34,50.29,52.86,2017,8,SUMATERA BARAT
186.0, 0819,KABUPATEN DHARMASRAYA,23,903,61.21,33.7,31.92,49.14,56.01,46.64,44.9,2017,8,SUMATERA BARAT
168.0, 0801,KOTA PADANG,58,3685,62.92,45.0,33.29,49.99,55.05,54.77,48.88,2018,8,SUMATERA BARAT
169.0, 0802,KOTA BUKITTINGGI,14,1312,69.06,50.96,38.48,52.15,61.21,56.68,54.06,2018,8,SUMATERA BARAT
170.0, 0803,KOTA PADANG PANJANG,12,597,69.89,50.82,40.49,59.58,62.83,59.25,55.62,2018,8,SUMATERA BARAT
171.0, 0804,KOTA SAWAHLUNTO,6,208,69.58,46.53,34.06,53.04,60.45,58.49,52.08,2018,8,SUMATERA BARAT
172.0, 0805,KOTA SOLOK,6,639,62.16,41.47,31.4,48.19,55.28,45.74,46.42,2018,8,SUMATERA BARAT
173.0, 0806,KOTA PAYAKUMBUH,14,844,68.64,48.44,36.23,52.67,60.92,56.06,52.65,2018,8,SUMATERA BARAT
174.0, 0807,KOTA PARIAMAN,9,817,56.97,36.93,29.15,45.42,50.06,47.65,43.04,2018,8,SUMATERA BARAT
175.0, 0808,KABUPATEN AGAM,46,2461,63.4,41.63,33.1,46.06,55.74,53.83,47.85,2018,8,SUMATERA BARAT
176.0, 0809,KABUPATEN PASAMAN,23,1481,59.7,36.8,30.77,46.54,51.51,46.46,44.13,2018,8,SUMATERA BARAT
177.0, 0810,KABUPATEN LIMA PULUH KOTA,23,1279,64.22,39.17,30.32,47.3,55.76,52.88,46.84,2018,8,SUMATERA BARAT
178.0, 0811,KABUPATEN SOLOK,31,1321,61.71,39.06,29.79,47.16,54.16,51.87,45.81,2018,8,SUMATERA BARAT
179.0, 0812,KABUPATEN PADANG PARIAMAN,31,2010,56.57,34.66,28.49,44.88,48.51,45.59,41.74,2018,8,SUMATERA BARAT
180.0, 0813,KABUPATEN PESISIR SELATAN,37,2812,52.48,32.48,28.02,45.74,46.31,39.24,39.48,2018,8,SUMATERA BARAT
181.0, 0814,KABUPATEN TANAH DATAR,32,2051,66.76,44.18,35.77,54.06,59.25,54.81,50.91,2018,8,SUMATERA BARAT
182.0, 0815,KABUPATEN SIJUNJUNG,17,981,61.95,40.26,29.89,49.73,55.26,51.33,46.27,2018,8,SUMATERA BARAT
183.0, 0816,KABUPATEN KEPULAUAN MENTAWAI,14,607,49.02,32.2,29.49,44.19,41.99,38.18,38.01,2018,8,SUMATERA BARAT
184.0, 0817,KABUPATEN PASAMAN BARAT,46,2317,60.12,36.26,29.84,47.16,52.57,49.66,44.33,2018,8,SUMATERA BARAT
185.0, 0818,KABUPATEN SOLOK SELATAN,17,892,57.7,34.01,28.51,44.38,50.43,45.45,42.14,2018,8,SUMATERA BARAT
186.0, 0819,KABUPATEN DHARMASRAYA,22,952,60.28,37.03,28.84,47.16,52.65,46.84,44.16,2018,8,SUMATERA BARAT
168.0, 0801,KOTA PADANG,59,3794,62.73,46.08,35.59,54.72,53.83,52.96,49.55,2019,8,SUMATERA BARAT
169.0, 0802,KOTA BUKITTINGGI,13,1391,68.98,51.51,40.6,58.88,60.96,57.41,55.22,2019,8,SUMATERA BARAT
170.0, 0803,KOTA PADANG PANJANG,12,612,73.14,52.55,43.04,65.42,63.07,63.95,58.11,2019,8,SUMATERA BARAT
171.0, 0804,KOTA SAWAHLUNTO,6,239,69.02,47.71,37.7,59.22,59.69,54.2,53.18,2019,8,SUMATERA BARAT
172.0, 0805,KOTA SOLOK,6,722,63.27,42.63,34.15,53.55,54.3,48.08,48.15,2019,8,SUMATERA BARAT
173.0, 0806,KOTA PAYAKUMBUH,14,952,70.02,49.66,39.09,62.23,60.75,58.24,54.78,2019,8,SUMATERA BARAT
174.0, 0807,KOTA PARIAMAN,9,725,57.12,41.18,33.1,49.85,50.65,49.58,45.44,2019,8,SUMATERA BARAT
175.0, 0808,KABUPATEN AGAM,45,2374,62.71,42.98,35.01,53.09,53.72,52.76,48.51,2019,8,SUMATERA BARAT
176.0, 0809,KABUPATEN PASAMAN,24,1412,59.88,39.51,32.96,51.54,50.94,49.24,45.73,2019,8,SUMATERA BARAT
177.0, 0810,KABUPATEN LIMA PULUH KOTA,25,1385,66.23,41.75,34.58,56.67,55.68,52.2,49.26,2019,8,SUMATERA BARAT
178.0, 0811,KABUPATEN SOLOK,31,1428,63.0,40.97,33.0,55.46,54.26,51.81,47.76,2019,8,SUMATERA BARAT
179.0, 0812,KABUPATEN PADANG PARIAMAN,34,1908,56.99,39.05,31.86,48.71,48.22,45.68,43.89,2019,8,SUMATERA BARAT
180.0, 0813,KABUPATEN PESISIR SELATAN,35,2706,52.04,36.94,30.76,44.2,44.69,45.15,41.12,2019,8,SUMATERA BARAT
181.0, 0814,KABUPATEN TANAH DATAR,34,2152,69.13,46.03,38.02,59.69,58.89,56.05,52.85,2019,8,SUMATERA BARAT
182.0, 0815,KABUPATEN SIJUNJUNG,17,858,62.02,40.7,34.13,54.28,52.54,51.23,47.31,2019,8,SUMATERA BARAT
183.0, 0816,KABUPATEN KEPULAUAN MENTAWAI,15,569,47.35,35.89,33.06,38.63,42.67,37.59,39.05,2019,8,SUMATERA BARAT
184.0, 0817,KABUPATEN PASAMAN BARAT,46,2252,60.07,39.44,33.17,53.78,51.79,49.32,46.02,2019,8,SUMATERA BARAT
185.0, 0818,KABUPATEN SOLOK SELATAN,18,870,57.13,38.15,31.66,47.88,50.01,45.53,43.95,2019,8,SUMATERA BARAT
186.0, 0819,KABUPATEN DHARMASRAYA,27,1096,60.98,40.99,32.3,54.91,53.72,49.51,46.73,2019,8,SUMATERA BARAT
187.0, 0901,KOTA PEKANBARU,62,3517,72.91,68.04,65.29,62.79,68.18,52.51,64.95,2015,9,RIAU
188.0, 0902,KOTA DUMAI,21,1098,66.87,54.78,53.05,56.35,59.22,44.92,55.87,2015,9,RIAU
189.0, 0903,KABUPATEN KAMPAR,82,3577,68.08,62.05,60.04,57.04,63.45,45.96,59.44,2015,9,RIAU
190.0, 0904,KABUPATEN INDRAGIRI HULU,36,1551,67.34,65.23,47.14,55.74,48.36,44.46,54.71,2015,9,RIAU
191.0, 0905,KABUPATEN INDRAGIRI HILIR,88,3487,71.99,59.54,61.46,53.49,60.52,53.84,60.14,2015,9,RIAU
192.0, 0906,KABUPATEN BENGKALIS,74,3592,60.8,58.46,53.97,56.23,54.74,43.25,54.58,2015,9,RIAU
193.0, 0907,KABUPATEN PELALAWAN,23,1133,68.48,56.18,44.59,54.35,56.02,43.61,53.87,2015,9,RIAU
194.0, 0908,KABUPATEN ROKAN HULU,40,1710,69.47,63.5,61.34,56.5,68.82,52.22,61.98,2015,9,RIAU
195.0, 0909,KABUPATEN ROKAN HILIR,70,3549,64.0,56.04,54.68,52.79,58.64,44.25,55.07,2015,9,RIAU
196.0, 0910,KABUPATEN SIAK,40,2141,67.23,62.77,58.82,60.86,59.91,51.62,60.2,2015,9,RIAU
197.0, 0911,KABUPATEN KUANTAN SINGINGI,31,1411,68.19,62.12,49.56,56.37,54.81,45.58,56.11,2015,9,RIAU
198.0, 0912,KABUPATEN KEPULAUAN MERANTI,34,1387,77.35,67.29,68.11,66.86,74.09,70.42,70.69,2015,9,RIAU
187.0, 0901,KOTA PEKANBARU,63,3502,65.15,53.19,56.07,66.62,55.11,63.41,59.93,2016,9,RIAU
188.0, 0902,KOTA DUMAI,21,895,58.45,40.05,32.06,44.81,45.75,50.23,45.23,2016,9,RIAU
189.0, 0903,KABUPATEN KAMPAR,82,3467,60.32,45.93,50.03,59.01,49.97,49.61,52.48,2016,9,RIAU
190.0, 0904,KABUPATEN INDRAGIRI HULU,36,1551,59.6,39.54,37.28,49.91,48.41,52.57,47.89,2016,9,RIAU
191.0, 0905,KABUPATEN INDRAGIRI HILIR,93,3557,64.0,51.36,56.19,55.22,54.81,59.58,56.86,2016,9,RIAU
192.0, 0906,KABUPATEN BENGKALIS,74,3677,59.38,44.52,46.57,59.52,46.88,53.59,51.74,2016,9,RIAU
193.0, 0907,KABUPATEN PELALAWAN,24,1254,61.12,46.11,47.09,59.74,47.26,56.81,53.02,2016,9,RIAU
194.0, 0908,KABUPATEN ROKAN HULU,39,1779,63.42,49.68,51.12,59.4,53.41,59.7,56.12,2016,9,RIAU
195.0, 0909,KABUPATEN ROKAN HILIR,73,3469,59.07,44.57,44.61,50.69,48.09,50.21,49.54,2016,9,RIAU
196.0, 0910,KABUPATEN SIAK,41,2083,62.69,46.36,54.13,60.05,53.49,61.41,56.36,2016,9,RIAU
197.0, 0911,KABUPATEN KUANTAN SINGINGI,31,1356,61.2,45.54,39.75,54.89,49.47,53.34,50.7,2016,9,RIAU
198.0, 0912,KABUPATEN KEPULAUAN MERANTI,36,1241,56.73,40.34,38.01,48.35,44.71,48.88,46.17,2016,9,RIAU
187.0, 0901,KOTA PEKANBARU,64,3529,65.46,45.61,39.66,53.08,60.49,54.41,52.21,2017,9,RIAU
188.0, 0902,KOTA DUMAI,21,918,63.19,36.01,32.82,45.34,54.67,49.27,45.67,2017,9,RIAU
189.0, 0903,KABUPATEN KAMPAR,89,3798,57.23,35.69,30.78,42.09,50.46,43.47,42.79,2017,9,RIAU
