No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,Tahun,KdProv,Provinsi
301.0, 1709,KABUPATEN MINAHASA SELATAN,19,654,59.74,57.52,37.77,43.76,43.29,45.37,49.96,2017,17,SULAWESI UTARA
302.0, 1710,KABUPATEN MINAHASA UTARA,16,630,59.71,54.83,32.74,40.72,48.08,37.21,46.43,2017,17,SULAWESI UTARA
303.0, 1711,KABUPATEN KEP. SITARO,5,294,64.93,56.29,55.71,50.2,43.64,48.66,56.47,2017,17,SULAWESI UTARA
304.0, 1712,KABUPATEN MINAHASA TENGGARA,10,350,55.85,46.08,34.94,34.5,27.5,39.22,43.95,2017,17,SULAWESI UTARA
305.0, 1713,KABUPATEN BOLMONG UTARA,7,242,56.47,39.38,26.98,29.67,50.25,35.24,40.21,2017,17,SULAWESI UTARA
306.0, 1714,KABUPATEN BOLMONG TIMUR,4,106,59.09,37.32,29.13,33.75,36.39,34.32,40.01,2017,17,SULAWESI UTARA
307.0, 1715,KABUPATEN BOLMONG SELATAN,4,126,61.03,42.37,27.5,37.88,32.71,37.22,41.83,2017,17,SULAWESI UTARA
293.0, 1701,KOTA MANADO,39,2674,65.49,57.89,30.78,39.29,43.47,41.93,48.94,2018,17,SULAWESI UTARA
294.0, 1702,KOTA BITUNG,14,662,62.11,52.15,33.4,39.85,48.01,44.79,48.05,2018,17,SULAWESI UTARA
295.0, 1703,KOTA TOMOHON,8,625,71.46,66.53,33.45,40.94,46.01,48.09,54.41,2018,17,SULAWESI UTARA
296.0, 1704,KOTA KOTAMOBAGU,9,665,61.53,48.13,27.66,33.22,48.94,39.35,44.15,2018,17,SULAWESI UTARA
297.0, 1705,KABUPATEN KEPULAUAN TALAUD,16,452,57.26,38.89,31.19,35.54,44.95,40.41,41.81,2018,17,SULAWESI UTARA
298.0, 1706,KABUPATEN KEPULAUAN SANGIHE,15,344,65.66,46.97,27.19,36.18,57.83,40.15,45.09,2018,17,SULAWESI UTARA
299.0, 1707,KABUPATEN MINAHASA,23,1245,60.8,49.52,24.49,34.58,38.08,38.26,43.17,2018,17,SULAWESI UTARA
300.0, 1708,KABUPATEN BOLAANG MONGONDOW,15,567,57.73,41.55,28.59,33.91,49.91,38.09,41.86,2018,17,SULAWESI UTARA
301.0, 1709,KABUPATEN MINAHASA SELATAN,19,704,58.93,43.7,25.31,32.08,39.43,34.43,40.55,2018,17,SULAWESI UTARA
302.0, 1710,KABUPATEN MINAHASA UTARA,16,687,62.39,55.43,30.51,47.99,63.67,40.79,48.06,2018,17,SULAWESI UTARA
303.0, 1711,KABUPATEN KEP. SITARO,5,248,61.54,41.32,24.56,31.45,38.9,36.45,40.67,2018,17,SULAWESI UTARA
304.0, 1712,KABUPATEN MINAHASA TENGGARA,11,368,57.35,43.48,23.42,32.25,33.75,36.45,40.14,2018,17,SULAWESI UTARA
305.0, 1713,KABUPATEN BOLMONG UTARA,7,289,57.23,35.09,23.44,31.36,36.85,32.92,37.22,2018,17,SULAWESI UTARA
306.0, 1714,KABUPATEN BOLMONG TIMUR,4,135,55.48,36.52,25.22,33.06,36.36,36.59,38.39,2018,17,SULAWESI UTARA
307.0, 1715,KABUPATEN BOLMONG SELATAN,5,146,56.99,36.59,24.22,23.75,37.92,34.91,38.41,2018,17,SULAWESI UTARA
293.0, 1701,KOTA MANADO,41,2676,67.51,56.5,34.59,42.05,40.13,46.71,50.89,2019,17,SULAWESI UTARA
294.0, 1702,KOTA BITUNG,14,715,62.19,49.94,35.11,41.01,43.18,48.74,48.57,2019,17,SULAWESI UTARA
295.0, 1703,KOTA TOMOHON,9,629,73.87,61.4,38.84,42.57,50.32,52.91,56.07,2019,17,SULAWESI UTARA
296.0, 1704,KOTA KOTAMOBAGU,9,850,59.87,46.31,31.62,35.35,39.54,42.51,44.68,2019,17,SULAWESI UTARA
297.0, 1705,KABUPATEN KEPULAUAN TALAUD,19,447,59.6,42.06,30.34,35.0,33.6,43.39,42.91,2019,17,SULAWESI UTARA
298.0, 1706,KABUPATEN KEPULAUAN SANGIHE,17,340,65.26,44.97,32.4,39.1,57.32,47.0,47.52,2019,17,SULAWESI UTARA
299.0, 1707,KABUPATEN MINAHASA,24,1350,59.79,47.96,30.72,34.51,38.37,42.25,44.89,2019,17,SULAWESI UTARA
300.0, 1708,KABUPATEN BOLAANG MONGONDOW,18,658,54.19,40.07,33.37,38.69,39.66,40.8,42.0,2019,17,SULAWESI UTARA
301.0, 1709,KABUPATEN MINAHASA SELATAN,19,751,59.16,44.35,31.34,36.81,37.09,42.55,44.0,2019,17,SULAWESI UTARA
302.0, 1710,KABUPATEN MINAHASA UTARA,16,758,61.65,53.12,34.56,38.5,47.06,45.62,48.34,2019,17,SULAWESI UTARA
303.0, 1711,KABUPATEN KEP. SITARO,5,267,61.82,42.15,29.86,34.98,43.96,43.99,43.62,2019,17,SULAWESI UTARA
304.0, 1712,KABUPATEN MINAHASA TENGGARA,13,416,58.41,43.89,30.46,36.07,30.36,42.51,43.59,2019,17,SULAWESI UTARA
305.0, 1713,KABUPATEN BOLMONG UTARA,7,311,55.3,38.75,29.84,33.87,34.78,41.62,40.7,2019,17,SULAWESI UTARA
306.0, 1714,KABUPATEN BOLMONG TIMUR,4,138,56.34,39.39,32.3,36.82,29.81,41.95,42.11,2019,17,SULAWESI UTARA
307.0, 1715,KABUPATEN BOLMONG SELATAN,5,154,58.44,38.9,28.86,33.33,35.76,38.69,40.93,2019,17,SULAWESI UTARA
308.0, 1801,KOTA PALU,26,2049,66.04,60.01,48.29,53.27,35.42,50.67,52.28,2015,18,SULAWESI TENGAH
309.0, 1802,KABUPATEN DONGGALA,15,852,59.94,57.96,41.13,43.52,32.82,40.63,46.0,2015,18,SULAWESI TENGAH
310.0, 1803,KABUPATEN POSO,18,781,71.55,57.66,37.82,49.97,39.22,46.83,50.51,2015,18,SULAWESI TENGAH
311.0, 1804,KABUPATEN MOROWALI,10,463,66.51,56.59,40.89,53.04,39.1,49.71,50.97,2015,18,SULAWESI TENGAH
312.0, 1805,KABUPATEN BANGGAI,25,1593,69.44,63.25,50.38,53.96,46.83,54.74,56.43,2015,18,SULAWESI TENGAH
313.0, 1806,KABUPATEN BANGGAI KEPULAUAN,10,266,73.73,59.99,44.82,54.36,47.82,55.75,56.08,2015,18,SULAWESI TENGAH
314.0, 1807,KABUPATEN TOLI-TOLI,13,689,65.04,55.67,36.27,46.59,31.81,43.09,46.41,2015,18,SULAWESI TENGAH
315.0, 1808,KABUPATEN BUOL,10,438,63.02,48.42,27.18,37.21,31.06,36.85,40.62,2015,18,SULAWESI TENGAH
316.0, 1809,KABUPATEN PARIGI MOUTONG,30,1541,65.83,55.72,39.29,49.87,37.35,46.26,49.05,2015,18,SULAWESI TENGAH
317.0, 1810,KABUPATEN TOJO UNA-UNA,7,423,65.75,50.53,31.97,44.16,36.94,40.05,44.9,2015,18,SULAWESI TENGAH
318.0, 1811,KABUPATEN SIGI,16,660,59.36,49.56,26.95,34.93,25.79,35.58,38.7,2015,18,SULAWESI TENGAH
319.0, 1812,KABUPATEN BANGGAI LAUT,5,217,77.79,73.25,59.09,73.01,64.69,68.04,69.31,2015,18,SULAWESI TENGAH
320.0, 1813,KABUPATEN MOROWALI UTARA,7,317,68.8,54.02,41.79,46.84,31.38,43.89,47.79,2015,18,SULAWESI TENGAH
308.0, 1801,KOTA PALU,27,2157,62.41,51.41,41.42,67.81,47.92,48.6,53.26,2016,18,SULAWESI TENGAH
309.0, 1802,KABUPATEN DONGGALA,19,873,54.26,37.33,26.84,44.46,30.25,35.3,38.07,2016,18,SULAWESI TENGAH
310.0, 1803,KABUPATEN POSO,18,818,64.83,45.61,35.82,43.34,42.93,45.24,46.3,2016,18,SULAWESI TENGAH
311.0, 1804,KABUPATEN MOROWALI,12,409,62.5,46.22,36.62,40.42,43.52,48.33,46.27,2016,18,SULAWESI TENGAH
312.0, 1805,KABUPATEN BANGGAI,27,1531,59.2,48.01,36.54,43.97,36.8,47.71,45.37,2016,18,SULAWESI TENGAH
313.0, 1806,KABUPATEN BANGGAI KEPULAUAN,10,285,64.91,50.44,47.31,45.08,55.45,61.15,54.06,2016,18,SULAWESI TENGAH
314.0, 1807,KABUPATEN TOLI-TOLI,14,691,60.44,46.52,32.81,40.86,37.9,45.52,44.01,2016,18,SULAWESI TENGAH
315.0, 1808,KABUPATEN BUOL,11,474,55.96,38.38,26.57,25.05,30.74,35.5,35.37,2016,18,SULAWESI TENGAH
316.0, 1809,KABUPATEN PARIGI MOUTONG,33,1620,60.05,45.84,37.49,38.69,42.18,49.0,45.54,2016,18,SULAWESI TENGAH
317.0, 1810,KABUPATEN TOJO UNA-UNA,10,406,59.78,42.48,30.2,35.86,40.31,39.78,41.4,2016,18,SULAWESI TENGAH
318.0, 1811,KABUPATEN SIGI,17,636,53.9,40.13,23.65,39.9,28.55,32.26,36.4,2016,18,SULAWESI TENGAH
319.0, 1812,KABUPATEN BANGGAI LAUT,5,219,63.41,41.91,42.42,44.86,42.18,48.73,47.25,2016,18,SULAWESI TENGAH
320.0, 1813,KABUPATEN MOROWALI UTARA,7,275,62.98,46.1,34.34,52.28,41.48,47.08,47.38,2016,18,SULAWESI TENGAH
308.0, 1801,KOTA PALU,27,2291,68.32,55.42,36.83,42.36,58.19,43.7,51.51,2017,18,SULAWESI TENGAH
309.0, 1802,KABUPATEN DONGGALA,21,1126,57.77,40.62,24.91,31.72,43.86,31.87,39.06,2017,18,SULAWESI TENGAH
310.0, 1803,KABUPATEN POSO,19,848,69.43,51.12,34.88,36.83,42.94,44.38,49.66,2017,18,SULAWESI TENGAH
311.0, 1804,KABUPATEN MOROWALI,13,515,66.84,54.42,36.01,42.78,41.13,44.58,50.29,2017,18,SULAWESI TENGAH
312.0, 1805,KABUPATEN BANGGAI,28,1737,66.09,55.42,36.47,41.93,49.61,47.73,51.34,2017,18,SULAWESI TENGAH
313.0, 1806,KABUPATEN BANGGAI KEPULAUAN,11,321,67.48,59.36,41.01,51.94,50.38,54.25,55.43,2017,18,SULAWESI TENGAH
314.0, 1807,KABUPATEN TOLI-TOLI,16,784,63.5,46.53,28.65,38.39,42.04,37.7,44.27,2017,18,SULAWESI TENGAH
315.0, 1808,KABUPATEN BUOL,11,578,58.24,41.3,24.21,31.31,38.67,29.71,38.7,2017,18,SULAWESI TENGAH
316.0, 1809,KABUPATEN PARIGI MOUTONG,33,1872,62.84,44.8,32.02,43.55,42.49,39.65,44.95,2017,18,SULAWESI TENGAH
317.0, 1810,KABUPATEN TOJO UNA-UNA,11,429,62.35,44.62,29.69,34.0,49.54,35.41,43.72,2017,18,SULAWESI TENGAH
318.0, 1811,KABUPATEN SIGI,17,671,57.1,41.83,24.15,29.03,35.1,30.2,38.44,2017,18,SULAWESI TENGAH
319.0, 1812,KABUPATEN BANGGAI LAUT,7,236,68.42,47.57,34.8,38.25,37.0,45.5,48.75,2017,18,SULAWESI TENGAH
320.0, 1813,KABUPATEN MOROWALI UTARA,7,280,67.34,46.26,27.12,34.72,41.22,37.96,44.7,2017,18,SULAWESI TENGAH
308.0, 1801,KOTA PALU,27,2578,66.64,53.77,34.43,42.18,51.97,48.25,50.7,2018,18,SULAWESI TENGAH
309.0, 1802,KABUPATEN DONGGALA,22,1277,56.72,36.58,23.51,31.42,43.82,34.42,37.99,2018,18,SULAWESI TENGAH
310.0, 1803,KABUPATEN POSO,20,1018,66.97,50.3,31.09,36.61,46.2,44.75,48.11,2018,18,SULAWESI TENGAH
311.0, 1804,KABUPATEN MOROWALI,13,522,63.97,44.15,27.74,39.12,44.47,42.45,44.54,2018,18,SULAWESI TENGAH
312.0, 1805,KABUPATEN BANGGAI,31,1934,62.22,47.02,29.07,38.06,45.08,46.33,45.91,2018,18,SULAWESI TENGAH
313.0, 1806,KABUPATEN BANGGAI KEPULAUAN,12,386,62.49,43.66,27.24,33.5,47.44,45.48,44.54,2018,18,SULAWESI TENGAH
314.0, 1807,KABUPATEN TOLI-TOLI,15,790,63.14,45.03,29.93,35.3,45.49,43.42,45.1,2018,18,SULAWESI TENGAH
315.0, 1808,KABUPATEN BUOL,11,615,58.57,37.61,24.24,32.57,40.88,34.92,39.05,2018,18,SULAWESI TENGAH
316.0, 1809,KABUPATEN PARIGI MOUTONG,36,1967,59.35,41.38,26.06,34.31,41.97,42.88,42.2,2018,18,SULAWESI TENGAH
317.0, 1810,KABUPATEN TOJO UNA-UNA,14,548,60.3,39.66,27.54,34.39,39.46,35.29,40.79,2018,18,SULAWESI TENGAH
318.0, 1811,KABUPATEN SIGI,18,694,57.02,38.7,24.09,30.19,39.54,36.75,39.11,2018,18,SULAWESI TENGAH
319.0, 1812,KABUPATEN BANGGAI LAUT,7,293,61.09,39.13,24.93,34.88,42.32,38.19,40.82,2018,18,SULAWESI TENGAH
320.0, 1813,KABUPATEN MOROWALI UTARA,8,391,65.14,45.66,29.34,38.04,38.42,43.45,45.53,2018,18,SULAWESI TENGAH
308.0, 1801,KOTA PALU,28,2532,69.31,53.0,38.41,42.9,53.36,51.1,52.79,2019,18,SULAWESI TENGAH
309.0, 1802,KABUPATEN DONGGALA,23,1236,57.68,37.92,29.05,35.47,39.48,40.43,41.12,2019,18,SULAWESI TENGAH
310.0, 1803,KABUPATEN POSO,20,1050,67.72,44.86,31.91,37.47,43.19,46.12,47.19,2019,18,SULAWESI TENGAH
311.0, 1804,KABUPATEN MOROWALI,13,657,64.73,43.42,32.62,41.25,39.42,45.93,46.3,2019,18,SULAWESI TENGAH
312.0, 1805,KABUPATEN BANGGAI,32,1883,63.14,44.55,32.79,38.42,43.94,46.08,46.43,2019,18,SULAWESI TENGAH
313.0, 1806,KABUPATEN BANGGAI KEPULAUAN,13,439,63.36,42.46,31.16,40.29,45.0,48.42,46.06,2019,18,SULAWESI TENGAH
314.0, 1807,KABUPATEN TOLI-TOLI,16,850,63.16,43.36,32.65,38.87,42.25,43.9,45.57,2019,18,SULAWESI TENGAH
315.0, 1808,KABUPATEN BUOL,11,712,55.63,37.83,29.81,34.08,35.44,40.17,40.45,2019,18,SULAWESI TENGAH
316.0, 1809,KABUPATEN PARIGI MOUTONG,39,1939,60.43,40.78,30.67,38.91,39.89,44.36,43.86,2019,18,SULAWESI TENGAH
317.0, 1810,KABUPATEN TOJO UNA-UNA,14,505,60.9,39.35,30.95,36.78,37.93,42.42,43.02,2019,18,SULAWESI TENGAH
318.0, 1811,KABUPATEN SIGI,19,778,54.12,39.95,28.32,37.61,46.71,39.73,40.64,2019,18,SULAWESI TENGAH
319.0, 1812,KABUPATEN BANGGAI LAUT,7,276,63.49,39.73,31.25,37.37,34.79,43.2,44.02,2019,18,SULAWESI TENGAH
320.0, 1813,KABUPATEN MOROWALI UTARA,7,394,66.61,43.59,32.78,37.59,39.67,45.26,46.66,2019,18,SULAWESI TENGAH
321.0, 1901,KOTA MAKASSAR,126,8324,75.88,68.18,74.5,78.42,53.82,77.12,71.32,2015,19,SULAWESI SELATAN
322.0, 1902,KOTA PALOPO,13,1066,78.25,63.93,76.1,82.41,53.93,80.06,72.45,2015,19,SULAWESI SELATAN
323.0, 1903,KOTA PAREPARE,13,773,78.78,65.62,74.36,80.7,54.82,79.44,72.29,2015,19,SULAWESI SELATAN
324.0, 1904,KABUPATEN MAROS,32,1692,77.39,65.79,74.88,81.78,52.38,78.61,71.81,2015,19,SULAWESI SELATAN
325.0, 1905,KABUPATEN PANGKAJENE KEPULAUAN,22,1254,73.03,68.98,69.84,80.62,47.26,77.92,69.61,2015,19,SULAWESI SELATAN
326.0, 1906,KABUPATEN GOWA,54,3689,73.96,74.34,56.64,82.95,50.27,80.64,69.8,2015,19,SULAWESI SELATAN
327.0, 1907,KABUPATEN TAKALAR,23,1721,74.65,78.27,55.57,75.04,54.52,79.55,69.6,2015,19,SULAWESI SELATAN
328.0, 1908,KABUPATEN JENEPONTO,20,1283,79.25,75.19,64.78,76.29,56.83,81.25,72.27,2015,19,SULAWESI SELATAN
329.0, 1909,KABUPATEN BARRU,12,793,76.85,68.55,76.44,84.98,58.98,80.94,74.46,2015,19,SULAWESI SELATAN
330.0, 1910,KABUPATEN BONE,53,4200,76.1,73.68,72.04,73.81,66.49,75.5,72.94,2015,19,SULAWESI SELATAN
331.0, 1911,KABUPATEN WAJO,23,1621,77.35,71.22,75.55,80.87,61.58,78.91,74.25,2015,19,SULAWESI SELATAN
332.0, 1912,KABUPATEN SOPPENG,13,964,80.81,65.09,78.2,82.47,53.52,80.15,73.37,2015,19,SULAWESI SELATAN
333.0, 1913,KABUPATEN BANTAENG,9,692,70.26,68.93,68.47,82.12,47.1,77.79,69.11,2015,19,SULAWESI SELATAN
334.0, 1914,KABUPATEN BULUKUMBA,24,2182,62.97,63.54,57.87,78.14,39.82,71.24,62.26,2015,19,SULAWESI SELATAN
335.0, 1915,KABUPATEN SINJAI,21,1259,73.35,66.71,70.99,81.76,49.93,79.98,70.45,2015,19,SULAWESI SELATAN
336.0, 1916,KABUPATEN SELAYAR,9,393,70.29,59.53,54.97,69.57,43.06,62.07,59.92,2015,19,SULAWESI SELATAN
337.0, 1917,KABUPATEN PINRANG,16,1627,64.97,64.19,69.05,83.55,60.69,76.15,69.77,2015,19,SULAWESI SELATAN
338.0, 1918,KABUPATEN SIDENRENG RAPPANG,21,1243,79.7,66.51,80.49,84.28,55.58,82.88,74.91,2015,19,SULAWESI SELATAN
339.0, 1919,KABUPATEN ENREKANG,18,1093,78.26,67.38,80.14,84.86,57.12,83.72,75.25,2015,19,SULAWESI SELATAN
340.0, 1920,KABUPATEN LUWU,34,2834,66.34,63.11,62.3,75.39,49.73,73.65,65.09,2015,19,SULAWESI SELATAN
341.0, 1921,KABUPATEN LUWU UTARA,23,1641,72.9,65.46,72.49,77.66,62.39,74.32,70.87,2015,19,SULAWESI SELATAN
342.0, 1922,KABUPATEN TANA TORAJA,15,1038,69.74,65.89,66.44,81.25,43.51,75.04,66.98,2015,19,SULAWESI SELATAN
343.0, 1923,KABUPATEN LUWU TIMUR,18,1153,72.08,64.53,57.95,79.4,43.22,69.75,64.49,2015,19,SULAWESI SELATAN
344.0, 1924,KABUPATEN TORAJA UTARA,13,1283,74.86,68.26,74.95,83.01,52.15,79.06,72.05,2015,19,SULAWESI SELATAN
321.0, 1901,KOTA MAKASSAR,132,8258,62.77,55.17,65.88,62.86,58.41,64.51,61.6,2016,19,SULAWESI SELATAN
322.0, 1902,KOTA PALOPO,13,1126,61.17,58.77,63.85,68.81,53.72,60.36,61.11,2016,19,SULAWESI SELATAN
323.0, 1903,KOTA PAREPARE,12,861,62.48,59.91,62.73,66.26,57.96,62.71,62.01,2016,19,SULAWESI SELATAN
324.0, 1904,KABUPATEN MAROS,34,1734,62.56,52.94,68.23,69.46,57.05,59.3,61.59,2016,19,SULAWESI SELATAN
325.0, 1905,KABUPATEN PANGKAJENE KEPULAUAN,24,1270,62.25,51.08,52.13,54.26,53.83,59.86,55.57,2016,19,SULAWESI SELATAN
326.0, 1906,KABUPATEN GOWA,57,3709,52.3,49.47,59.27,63.97,50.89,58.0,55.65,2016,19,SULAWESI SELATAN
327.0, 1907,KABUPATEN TAKALAR,25,1662,58.94,63.58,78.19,66.04,56.41,57.05,63.37,2016,19,SULAWESI SELATAN
328.0, 1908,KABUPATEN JENEPONTO,22,1482,51.29,47.76,51.21,53.83,41.89,50.01,49.33,2016,19,SULAWESI SELATAN
329.0, 1909,KABUPATEN BARRU,12,887,63.46,55.34,59.22,55.77,57.45,68.58,59.97,2016,19,SULAWESI SELATAN
330.0, 1910,KABUPATEN BONE,57,4012,65.45,59.91,74.59,71.06,70.49,72.23,68.96,2016,19,SULAWESI SELATAN
331.0, 1911,KABUPATEN WAJO,24,1745,64.46,55.62,71.76,63.26,63.69,68.05,64.47,2016,19,SULAWESI SELATAN
332.0, 1912,KABUPATEN SOPPENG,13,978,65.72,49.86,69.17,63.53,58.81,58.87,60.99,2016,19,SULAWESI SELATAN
333.0, 1913,KABUPATEN BANTAENG,9,672,58.4,50.76,54.7,54.6,48.91,57.81,54.2,2016,19,SULAWESI SELATAN
334.0, 1914,KABUPATEN BULUKUMBA,28,1913,57.39,53.99,60.59,60.88,49.36,53.25,55.91,2016,19,SULAWESI SELATAN
335.0, 1915,KABUPATEN SINJAI,21,1285,64.7,59.68,62.82,72.08,55.0,64.16,63.07,2016,19,SULAWESI SELATAN
336.0, 1916,KABUPATEN SELAYAR,9,440,63.72,42.91,44.76,62.24,45.24,53.5,52.06,2016,19,SULAWESI SELATAN
337.0, 1917,KABUPATEN PINRANG,17,1701,57.61,57.23,60.66,71.75,51.3,66.42,60.83,2016,19,SULAWESI SELATAN
338.0, 1918,KABUPATEN SIDENRENG RAPPANG,24,1334,62.14,56.61,65.4,66.71,55.5,58.82,60.86,2016,19,SULAWESI SELATAN
339.0, 1919,KABUPATEN ENREKANG,19,1136,64.95,63.74,73.53,74.84,62.54,64.66,67.38,2016,19,SULAWESI SELATAN
340.0, 1920,KABUPATEN LUWU,35,2892,52.06,42.66,50.78,50.37,40.8,48.75,47.57,2016,19,SULAWESI SELATAN
341.0, 1921,KABUPATEN LUWU UTARA,24,1716,58.23,47.99,47.79,58.16,45.75,53.25,51.86,2016,19,SULAWESI SELATAN
342.0, 1922,KABUPATEN TANA TORAJA,16,1052,64.16,59.28,62.71,61.9,56.87,59.64,60.76,2016,19,SULAWESI SELATAN
343.0, 1923,KABUPATEN LUWU TIMUR,19,1339,64.24,49.67,57.33,57.73,48.86,59.75,56.26,2016,19,SULAWESI SELATAN
344.0, 1924,KABUPATEN TORAJA UTARA,15,1300,65.49,54.0,60.25,61.85,52.61,63.12,59.55,2016,19,SULAWESI SELATAN
321.0, 1901,KOTA MAKASSAR,133,8811,62.17,54.43,36.28,42.83,53.1,43.78,49.31,2017,19,SULAWESI SELATAN
322.0, 1902,KOTA PALOPO,13,1274,62.37,49.87,39.33,38.77,46.86,41.91,48.3,2017,19,SULAWESI SELATAN
323.0, 1903,KOTA PAREPARE,13,827,67.25,54.65,40.68,49.08,53.83,45.84,52.38,2017,19,SULAWESI SELATAN
324.0, 1904,KABUPATEN MAROS,37,2059,59.12,55.69,39.68,42.51,42.31,53.03,51.5,2017,19,SULAWESI SELATAN
325.0, 1905,KABUPATEN PANGKAJENE KEPULAUAN,26,1459,65.96,49.63,38.17,46.55,50.37,44.0,49.67,2017,19,SULAWESI SELATAN
326.0, 1906,KABUPATEN GOWA,57,3994,56.02,46.01,31.52,36.31,42.3,45.91,44.5,2017,19,SULAWESI SELATAN
327.0, 1907,KABUPATEN TAKALAR,25,1696,54.94,43.67,29.12,35.33,46.56,39.79,41.88,2017,19,SULAWESI SELATAN
328.0, 1908,KABUPATEN JENEPONTO,22,1552,56.93,48.09,32.43,34.62,42.02,40.5,44.35,2017,19,SULAWESI SELATAN
329.0, 1909,KABUPATEN BARRU,12,902,66.7,45.76,34.42,47.47,52.6,44.94,48.07,2017,19,SULAWESI SELATAN
330.0, 1910,KABUPATEN BONE,57,4190,70.64,73.55,69.33,63.99,79.15,66.51,70.5,2017,19,SULAWESI SELATAN
331.0, 1911,KABUPATEN WAJO,25,1642,64.02,54.47,46.49,42.57,57.31,52.08,53.99,2017,19,SULAWESI SELATAN
332.0, 1912,KABUPATEN SOPPENG,13,1004,68.84,60.53,47.15,49.46,54.64,63.2,59.32,2017,19,SULAWESI SELATAN
333.0, 1913,KABUPATEN BANTAENG,11,816,61.39,53.12,37.66,35.72,45.39,45.62,49.16,2017,19,SULAWESI SELATAN
334.0, 1914,KABUPATEN BULUKUMBA,31,2418,59.32,58.43,47.41,46.07,52.95,62.58,56.11,2017,19,SULAWESI SELATAN
335.0, 1915,KABUPATEN SINJAI,20,1329,63.81,67.34,53.44,55.21,54.17,69.23,62.83,2017,19,SULAWESI SELATAN
336.0, 1916,KABUPATEN SELAYAR,11,464,69.47,58.28,38.95,42.85,57.36,48.11,53.69,2017,19,SULAWESI SELATAN
337.0, 1917,KABUPATEN PINRANG,18,1942,60.52,53.51,41.25,39.74,38.59,51.27,50.88,2017,19,SULAWESI SELATAN
338.0, 1918,KABUPATEN SIDENRENG RAPPANG,22,1377,62.56,62.33,47.55,36.19,73.09,63.89,59.08,2017,19,SULAWESI SELATAN
339.0, 1919,KABUPATEN ENREKANG,20,1370,64.88,75.18,49.22,63.13,79.02,75.12,65.69,2017,19,SULAWESI SELATAN
340.0, 1920,KABUPATEN LUWU,39,3242,55.16,43.0,30.86,37.46,47.71,40.62,42.43,2017,19,SULAWESI SELATAN
341.0, 1921,KABUPATEN LUWU UTARA,23,1804,62.31,43.27,36.24,37.14,46.37,41.39,45.78,2017,19,SULAWESI SELATAN
342.0, 1922,KABUPATEN TANA TORAJA,17,1151,66.99,47.62,37.9,36.23,46.23,44.17,48.88,2017,19,SULAWESI SELATAN
343.0, 1923,KABUPATEN LUWU TIMUR,19,1408,65.45,55.96,36.41,40.06,60.74,61.47,54.14,2017,19,SULAWESI SELATAN
344.0, 1924,KABUPATEN TORAJA UTARA,15,1453,64.88,49.36,38.16,40.73,43.67,45.07,49.1,2017,19,SULAWESI SELATAN
321.0, 1901,KOTA MAKASSAR,136,9759,63.23,53.35,34.75,41.48,51.57,44.2,49.04,2018,19,SULAWESI SELATAN
322.0, 1902,KOTA PALOPO,13,1337,62.72,49.21,32.51,37.04,46.3,43.45,46.75,2018,19,SULAWESI SELATAN
323.0, 1903,KOTA PAREPARE,13,1001,67.02,52.09,34.9,42.62,46.3,46.85,50.0,2018,19,SULAWESI SELATAN
324.0, 1904,KABUPATEN MAROS,39,2262,62.25,43.91,28.68,38.26,43.26,42.2,44.18,2018,19,SULAWESI SELATAN
325.0, 1905,KABUPATEN PANGKAJENE KEPULAUAN,26,1535,63.7,48.13,34.48,45.91,48.28,48.0,48.52,2018,19,SULAWESI SELATAN
326.0, 1906,KABUPATEN GOWA,61,4204,57.38,39.19,25.6,33.3,43.3,35.98,39.58,2018,19,SULAWESI SELATAN
327.0, 1907,KABUPATEN TAKALAR,27,1885,55.49,38.63,25.73,34.32,43.7,37.63,39.41,2018,19,SULAWESI SELATAN
328.0, 1908,KABUPATEN JENEPONTO,24,1644,54.94,39.62,26.31,34.03,45.67,38.66,39.91,2018,19,SULAWESI SELATAN
329.0, 1909,KABUPATEN BARRU,11,1005,65.74,45.28,30.41,40.63,43.45,43.77,46.16,2018,19,SULAWESI SELATAN
330.0, 1910,KABUPATEN BONE,60,4710,62.31,44.81,30.87,40.29,46.21,46.31,46.0,2018,19,SULAWESI SELATAN
331.0, 1911,KABUPATEN WAJO,25,1755,65.87,50.67,37.18,38.68,50.19,50.86,50.6,2018,19,SULAWESI SELATAN
332.0, 1912,KABUPATEN SOPPENG,13,1106,68.35,54.13,37.91,42.57,49.04,53.63,53.03,2018,19,SULAWESI SELATAN
333.0, 1913,KABUPATEN BANTAENG,11,826,62.58,44.54,29.55,34.02,41.99,41.81,44.42,2018,19,SULAWESI SELATAN
334.0, 1914,KABUPATEN BULUKUMBA,33,2532,60.21,43.02,29.29,33.88,45.25,41.04,43.27,2018,19,SULAWESI SELATAN
335.0, 1915,KABUPATEN SINJAI,22,1552,63.39,44.28,28.52,36.98,45.62,44.23,44.95,2018,19,SULAWESI SELATAN
336.0, 1916,KABUPATEN SELAYAR,11,510,65.86,45.17,28.04,34.25,45.73,45.43,45.69,2018,19,SULAWESI SELATAN
337.0, 1917,KABUPATEN PINRANG,18,1969,61.56,44.31,30.81,34.89,45.36,40.64,44.32,2018,19,SULAWESI SELATAN
338.0, 1918,KABUPATEN SIDENRENG RAPPANG,22,1431,63.31,45.35,29.32,35.33,47.81,42.44,45.14,2018,19,SULAWESI SELATAN
