No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,Tahun,KdProv,Provinsi
459.0, 2707,KABUPATEN HALMAHERA TIMUR,4,109,65.51,45.2,56.75,71.17,62.48,53.49,59.1,2015,27,MALUKU UTARA
460.0, 2708,KABUPATEN KEPULAUAN SULA,10,200,64.21,62.03,70.74,68.49,63.33,59.04,64.64,2015,27,MALUKU UTARA
461.0, 2709,KABUPATEN PULAU MOROTAI,5,96,54.27,46.01,21.26,39.3,37.81,31.07,38.29,2015,27,MALUKU UTARA
462.0, 2710,KABUPATEN PULAU TALIABU,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,27,MALUKU UTARA
453.0, 2701,KOTA TERNATE,13,366,56.53,41.02,40.29,49.19,51.89,54.29,48.87,2016,27,MALUKU UTARA
454.0, 2702,KOTA TIDORE KEPULAUAN,13,222,65.79,52.11,63.13,59.29,68.04,68.32,62.78,2016,27,MALUKU UTARA
455.0, 2703,KABUPATEN HALMAHERA BARAT,12,277,53.05,37.85,35.54,36.4,41.78,45.52,41.69,2016,27,MALUKU UTARA
456.0, 2704,KABUPATEN HALMAHERA UTARA,11,194,59.06,43.43,35.12,37.68,39.14,41.83,42.71,2016,27,MALUKU UTARA
457.0, 2705,KABUPATEN HALMAHERA SELATAN,20,478,58.13,41.51,41.34,39.95,41.03,44.79,44.46,2016,27,MALUKU UTARA
458.0, 2706,KABUPATEN HALMAHERA TENGAH,2,39,69.64,52.92,58.65,60.0,72.82,59.87,62.32,2016,27,MALUKU UTARA
459.0, 2707,KABUPATEN HALMAHERA TIMUR,5,150,65.97,47.94,77.52,66.25,78.39,63.18,66.54,2016,27,MALUKU UTARA
460.0, 2708,KABUPATEN KEPULAUAN SULA,10,196,67.07,47.48,48.11,53.61,63.05,59.69,56.5,2016,27,MALUKU UTARA
461.0, 2709,KABUPATEN PULAU MOROTAI,7,124,50.02,43.13,25.83,34.11,28.57,32.62,35.71,2016,27,MALUKU UTARA
462.0, 2710,KABUPATEN PULAU TALIABU,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,27,MALUKU UTARA
453.0, 2701,KOTA TERNATE,13,302,54.25,42.31,36.85,35.63,35.47,41.66,43.56,2017,27,MALUKU UTARA
454.0, 2702,KOTA TIDORE KEPULAUAN,14,246,61.25,58.7,58.34,47.98,50.42,57.58,58.64,2017,27,MALUKU UTARA
455.0, 2703,KABUPATEN HALMAHERA BARAT,13,283,50.03,48.23,39.63,31.56,36.88,44.36,44.55,2017,27,MALUKU UTARA
456.0, 2704,KABUPATEN HALMAHERA UTARA,10,154,52.21,46.97,37.31,26.5,38.13,39.28,43.42,2017,27,MALUKU UTARA
457.0, 2705,KABUPATEN HALMAHERA SELATAN,21,577,56.64,52.7,43.87,46.41,62.46,50.01,51.08,2017,27,MALUKU UTARA
458.0, 2706,KABUPATEN HALMAHERA TENGAH,2,45,65.11,66.71,66.94,0.0,0.0,58.06,64.21,2017,27,MALUKU UTARA
459.0, 2707,KABUPATEN HALMAHERA TIMUR,6,165,57.68,54.4,56.24,45.0,58.33,54.27,55.64,2017,27,MALUKU UTARA
460.0, 2708,KABUPATEN KEPULAUAN SULA,8,111,66.2,62.56,54.01,45.68,42.08,62.76,59.98,2017,27,MALUKU UTARA
461.0, 2709,KABUPATEN PULAU MOROTAI,7,137,48.7,49.18,36.08,0.0,22.73,45.86,44.41,2017,27,MALUKU UTARA
462.0, 2710,KABUPATEN PULAU TALIABU,2,52,51.23,42.81,35.33,0.0,0.0,48.32,44.43,2017,27,MALUKU UTARA
453.0, 2701,KOTA TERNATE,13,281,52.73,40.75,29.44,31.67,32.5,40.7,40.66,2018,27,MALUKU UTARA
454.0, 2702,KOTA TIDORE KEPULAUAN,14,284,61.49,52.5,55.92,66.59,50.94,60.64,57.72,2018,27,MALUKU UTARA
455.0, 2703,KABUPATEN HALMAHERA BARAT,12,285,54.98,50.88,29.29,42.68,47.57,39.55,44.05,2018,27,MALUKU UTARA
456.0, 2704,KABUPATEN HALMAHERA UTARA,10,186,55.49,42.93,40.27,30.64,49.28,39.93,44.42,2018,27,MALUKU UTARA
457.0, 2705,KABUPATEN HALMAHERA SELATAN,24,625,55.82,44.48,36.81,36.93,46.29,40.79,44.35,2018,27,MALUKU UTARA
458.0, 2706,KABUPATEN HALMAHERA TENGAH,1,20,64.7,69.6,79.13,0.0,0.0,67.88,70.33,2018,27,MALUKU UTARA
459.0, 2707,KABUPATEN HALMAHERA TIMUR,6,136,54.69,41.49,41.62,40.63,43.75,40.63,44.08,2018,27,MALUKU UTARA
460.0, 2708,KABUPATEN KEPULAUAN SULA,8,135,57.76,59.01,46.33,0.0,0.0,47.67,52.61,2018,27,MALUKU UTARA
461.0, 2709,KABUPATEN PULAU MOROTAI,7,116,63.23,49.45,39.03,25.83,0.0,40.6,47.44,2018,27,MALUKU UTARA
462.0, 2710,KABUPATEN PULAU TALIABU,2,32,63.44,53.25,36.95,0.0,0.0,55.86,52.38,2018,27,MALUKU UTARA
453.0, 2701,KOTA TERNATE,14,276,50.56,36.83,28.84,32.5,35.25,40.43,39.04,2019,27,MALUKU UTARA
454.0, 2702,KOTA TIDORE KEPULAUAN,16,337,52.47,46.02,38.43,49.36,38.4,48.42,46.03,2019,27,MALUKU UTARA
455.0, 2703,KABUPATEN HALMAHERA BARAT,9,206,50.07,49.74,34.58,44.02,35.23,42.75,44.04,2019,27,MALUKU UTARA
456.0, 2704,KABUPATEN HALMAHERA UTARA,11,183,47.98,41.88,32.4,36.63,38.08,42.13,40.43,2019,27,MALUKU UTARA
457.0, 2705,KABUPATEN HALMAHERA SELATAN,5,208,47.18,37.55,33.05,35.81,29.88,42.35,39.45,2019,27,MALUKU UTARA
458.0, 2706,KABUPATEN HALMAHERA TENGAH,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,27,MALUKU UTARA
459.0, 2707,KABUPATEN HALMAHERA TIMUR,6,121,47.83,35.75,29.34,38.75,0.0,40.23,38.2,2019,27,MALUKU UTARA
460.0, 2708,KABUPATEN KEPULAUAN SULA,10,200,55.84,42.6,37.25,0.0,0.0,49.18,46.22,2019,27,MALUKU UTARA
461.0, 2709,KABUPATEN PULAU MOROTAI,3,79,41.32,33.95,28.35,32.5,31.0,41.61,36.11,2019,27,MALUKU UTARA
462.0, 2710,KABUPATEN PULAU TALIABU,2,62,55.06,32.87,35.89,31.67,51.67,41.34,41.3,2019,27,MALUKU UTARA
463.0, 2801,KOTA PANGKALPINANG,3,148,74.86,61.31,40.89,47.26,46.96,50.34,53.6,2015,28,BANGKA BELITUNG
464.0, 2802,KABUPATEN BANGKA,5,127,76.0,51.23,28.51,29.71,35.55,38.54,43.26,2015,28,BANGKA BELITUNG
465.0, 2803,KABUPATEN BANGKA BARAT,5,160,64.15,44.03,23.28,27.24,28.42,32.42,36.59,2015,28,BANGKA BELITUNG
466.0, 2804,KABUPATEN BANGKA TENGAH,1,19,68.49,35.08,26.13,25.18,31.05,33.26,36.53,2015,28,BANGKA BELITUNG
467.0, 2805,KABUPATEN BANGKA SELATAN,1,26,51.67,50.36,25.84,34.1,33.85,32.32,38.02,2015,28,BANGKA BELITUNG
468.0, 2806,KABUPATEN BELITUNG,1,36,68.47,40.89,24.13,25.09,30.49,35.3,37.4,2015,28,BANGKA BELITUNG
469.0, 2807,KABUPATEN BELITUNG TIMUR,1,15,68.23,37.0,23.62,26.31,31.17,30.17,36.08,2015,28,BANGKA BELITUNG
463.0, 2801,KOTA PANGKALPINANG,2,106,67.38,60.27,51.04,50.09,49.67,56.94,55.9,2016,28,BANGKA BELITUNG
464.0, 2802,KABUPATEN BANGKA,5,123,66.26,45.64,29.01,27.44,36.73,42.78,41.31,2016,28,BANGKA BELITUNG
465.0, 2803,KABUPATEN BANGKA BARAT,5,119,57.77,37.81,24.33,24.1,29.54,34.1,34.61,2016,28,BANGKA BELITUNG
466.0, 2804,KABUPATEN BANGKA TENGAH,1,24,64.83,46.58,26.25,34.06,31.04,37.5,40.04,2016,28,BANGKA BELITUNG
467.0, 2805,KABUPATEN BANGKA SELATAN,1,27,55.7,35.85,20.93,21.94,31.48,31.76,32.94,2016,28,BANGKA BELITUNG
468.0, 2806,KABUPATEN BELITUNG,1,34,60.88,33.94,22.72,22.87,30.29,32.79,33.92,2016,28,BANGKA BELITUNG
469.0, 2807,KABUPATEN BELITUNG TIMUR,2,32,66.69,37.31,28.36,25.63,36.72,38.44,38.86,2016,28,BANGKA BELITUNG
463.0, 2801,KOTA PANGKALPINANG,2,105,76.51,66.07,54.5,68.75,61.54,56.42,63.97,2017,28,BANGKA BELITUNG
464.0, 2802,KABUPATEN BANGKA,8,215,73.83,46.23,37.13,40.57,53.62,47.73,51.26,2017,28,BANGKA BELITUNG
465.0, 2803,KABUPATEN BANGKA BARAT,5,131,64.23,35.06,30.84,42.5,44.55,37.73,42.13,2017,28,BANGKA BELITUNG
466.0, 2804,KABUPATEN BANGKA TENGAH,1,13,69.69,33.69,30.19,45.0,30.36,38.5,42.05,2017,28,BANGKA BELITUNG
467.0, 2805,KABUPATEN BANGKA SELATAN,2,52,55.31,31.8,26.78,27.5,26.59,33.72,36.47,2017,28,BANGKA BELITUNG
468.0, 2806,KABUPATEN BELITUNG,1,34,67.24,35.53,29.85,0.0,0.0,46.69,44.83,2017,28,BANGKA BELITUNG
469.0, 2807,KABUPATEN BELITUNG TIMUR,1,21,68.86,38.1,32.74,0.0,41.67,37.5,44.45,2017,28,BANGKA BELITUNG
463.0, 2801,KOTA PANGKALPINANG,2,104,75.29,69.4,48.65,49.61,68.75,57.54,62.06,2018,28,BANGKA BELITUNG
464.0, 2802,KABUPATEN BANGKA,8,226,67.39,53.25,32.38,36.4,51.07,48.35,49.77,2018,28,BANGKA BELITUNG
465.0, 2803,KABUPATEN BANGKA BARAT,5,125,56.75,34.94,23.9,33.75,30.0,38.16,38.39,2018,28,BANGKA BELITUNG
466.0, 2804,KABUPATEN BANGKA TENGAH,1,25,70.8,39.04,32.5,39.17,57.0,44.12,47.11,2018,28,BANGKA BELITUNG
467.0, 2805,KABUPATEN BANGKA SELATAN,2,57,59.61,36.39,24.74,29.17,33.13,35.51,38.78,2018,28,BANGKA BELITUNG
468.0, 2806,KABUPATEN BELITUNG,1,40,61.0,45.1,23.5,0.0,0.0,48.44,44.51,2018,28,BANGKA BELITUNG
469.0, 2807,KABUPATEN BELITUNG TIMUR,2,21,65.43,38.67,26.07,20.0,38.0,42.5,42.63,2018,28,BANGKA BELITUNG
463.0, 2801,KOTA PANGKALPINANG,2,98,78.35,72.04,49.21,48.37,76.11,66.01,65.74,2019,28,BANGKA BELITUNG
464.0, 2802,KABUPATEN BANGKA,9,266,69.66,47.8,35.41,40.31,47.59,45.99,49.59,2019,28,BANGKA BELITUNG
465.0, 2803,KABUPATEN BANGKA BARAT,5,138,60.39,42.06,31.52,42.86,33.75,42.06,43.93,2019,28,BANGKA BELITUNG
466.0, 2804,KABUPATEN BANGKA TENGAH,3,59,75.12,57.15,41.48,69.17,55.18,51.54,56.99,2019,28,BANGKA BELITUNG
467.0, 2805,KABUPATEN BANGKA SELATAN,1,36,57.28,35.78,30.56,32.5,34.38,41.35,40.68,2019,28,BANGKA BELITUNG
468.0, 2806,KABUPATEN BELITUNG,1,40,67.3,39.85,33.06,0.0,0.0,47.44,46.91,2019,28,BANGKA BELITUNG
469.0, 2807,KABUPATEN BELITUNG TIMUR,2,35,62.57,39.32,31.15,33.33,42.0,40.56,43.29,2019,28,BANGKA BELITUNG
470.0, 2901,KOTA GORONTALO,7,115,62.45,60.66,45.76,54.05,36.22,57.16,52.72,2015,29,GORONTALO
471.0, 2902,KABUPATEN GORONTALO,9,153,58.28,54.56,37.83,46.53,32.47,62.43,48.68,2015,29,GORONTALO
472.0, 2903,KABUPATEN BOALEMO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,29,GORONTALO
473.0, 2904,KABUPATEN POHUWATO,1,16,72.8,47.9,49.06,46.71,50.78,49.94,52.87,2015,29,GORONTALO
474.0, 2905,KABUPATEN BONE BOLANGO,4,62,71.67,70.43,59.03,53.95,48.79,54.18,59.68,2015,29,GORONTALO
475.0, 2906,KABUPATEN GORONTALO UTARA,2,39,52.29,58.6,19.04,36.41,21.54,29.7,36.26,2015,29,GORONTALO
470.0, 2901,KOTA GORONTALO,6,96,57.33,42.33,28.44,34.98,47.37,38.23,41.45,2016,29,GORONTALO
471.0, 2902,KABUPATEN GORONTALO,8,177,52.34,26.47,21.77,23.46,26.72,31.64,30.4,2016,29,GORONTALO
472.0, 2903,KABUPATEN BOALEMO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,29,GORONTALO
473.0, 2904,KABUPATEN POHUWATO,1,16,64.75,51.75,56.72,48.75,68.13,75.47,60.93,2016,29,GORONTALO
474.0, 2905,KABUPATEN BONE BOLANGO,4,89,68.21,49.01,50.48,49.55,41.91,51.8,51.83,2016,29,GORONTALO
475.0, 2906,KABUPATEN GORONTALO UTARA,2,39,52.15,41.64,38.98,34.68,46.41,37.37,41.87,2016,29,GORONTALO
470.0, 2901,KOTA GORONTALO,6,109,62.17,42.11,33.3,37.22,53.23,40.63,44.98,2017,29,GORONTALO
471.0, 2902,KABUPATEN GORONTALO,9,177,58.09,39.22,26.64,31.35,43.54,31.99,39.17,2017,29,GORONTALO
472.0, 2903,KABUPATEN BOALEMO,1,8,59.75,38.25,31.88,0.0,42.5,36.43,41.77,2017,29,GORONTALO
473.0, 2904,KABUPATEN POHUWATO,1,23,56.96,31.74,28.04,20.0,0.0,38.52,38.62,2017,29,GORONTALO
474.0, 2905,KABUPATEN BONE BOLANGO,5,123,71.3,51.77,44.58,63.23,57.33,50.21,55.32,2017,29,GORONTALO
475.0, 2906,KABUPATEN GORONTALO UTARA,3,43,52.37,32.19,27.38,26.67,30.0,34.74,36.51,2017,29,GORONTALO
470.0, 2901,KOTA GORONTALO,6,132,58.17,42.62,27.37,32.5,46.96,38.38,41.5,2018,29,GORONTALO
471.0, 2902,KABUPATEN GORONTALO,8,166,55.15,32.59,23.85,35.14,40.6,31.53,36.28,2018,29,GORONTALO
472.0, 2903,KABUPATEN BOALEMO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,29,GORONTALO
473.0, 2904,KABUPATEN POHUWATO,3,69,59.71,38.09,23.66,28.25,32.5,44.64,39.72,2018,29,GORONTALO
474.0, 2905,KABUPATEN BONE BOLANGO,4,91,64.41,54.48,36.4,39.78,43.42,48.37,50.12,2018,29,GORONTALO
475.0, 2906,KABUPATEN GORONTALO UTARA,3,45,49.24,34.22,23.89,31.25,33.08,38.84,35.97,2018,29,GORONTALO
470.0, 2901,KOTA GORONTALO,7,143,56.27,39.08,29.67,35.16,36.62,40.09,41.04,2019,29,GORONTALO
471.0, 2902,KABUPATEN GORONTALO,9,253,54.42,38.18,29.12,37.75,39.77,38.97,40.18,2019,29,GORONTALO
472.0, 2903,KABUPATEN BOALEMO,2,23,58.0,37.22,28.04,33.75,37.5,41.52,40.9,2019,29,GORONTALO
473.0, 2904,KABUPATEN POHUWATO,2,52,63.69,39.57,28.36,30.58,35.71,43.67,42.75,2019,29,GORONTALO
474.0, 2905,KABUPATEN BONE BOLANGO,5,171,71.78,52.03,40.94,41.18,44.3,50.36,53.13,2019,29,GORONTALO
475.0, 2906,KABUPATEN GORONTALO UTARA,3,49,51.8,38.57,29.95,43.75,0.0,38.35,39.73,2019,29,GORONTALO
476.0, 3001,KOTA SERANG,14,358,65.05,49.9,36.15,39.79,40.48,42.35,45.62,2015,30,BANTEN
477.0, 3002,KOTA TANGERANG,52,1749,74.84,67.61,53.01,62.74,56.53,56.2,61.82,2015,30,BANTEN
478.0, 3003,KOTA CILEGON,19,562,64.97,54.89,38.35,47.33,46.15,49.47,50.19,2015,30,BANTEN
479.0, 3004,KOTA TANGERANG SELATAN,53,1835,79.43,73.08,58.15,67.53,61.56,63.73,67.25,2015,30,BANTEN
480.0, 3005,KABUPATEN SERANG,22,751,65.44,47.17,33.5,37.16,39.05,39.78,43.68,2015,30,BANTEN
481.0, 3006,KABUPATEN PANDEGLANG,12,585,52.76,66.87,61.15,76.45,73.26,75.3,67.63,2015,30,BANTEN
482.0, 3007,KABUPATEN LEBAK,21,772,66.6,52.94,43.66,46.31,41.46,45.67,49.44,2015,30,BANTEN
483.0, 3008,KABUPATEN TANGERANG,76,3466,71.43,61.49,52.57,56.93,53.85,54.75,58.5,2015,30,BANTEN
476.0, 3001,KOTA SERANG,17,406,60.12,38.75,28.55,28.02,31.23,37.24,37.32,2016,30,BANTEN
477.0, 3002,KOTA TANGERANG,56,2008,64.34,54.27,43.06,40.12,40.04,48.58,48.4,2016,30,BANTEN
478.0, 3003,KOTA CILEGON,19,506,57.84,41.18,31.38,30.83,39.66,39.42,40.05,2016,30,BANTEN
479.0, 3004,KOTA TANGERANG SELATAN,55,1869,72.01,64.94,56.53,56.45,55.02,58.8,60.63,2016,30,BANTEN
480.0, 3005,KABUPATEN SERANG,24,842,56.45,46.13,41.28,40.21,35.5,46.52,44.35,2016,30,BANTEN
481.0, 3006,KABUPATEN PANDEGLANG,13,757,62.53,52.68,43.77,54.14,58.17,52.11,53.9,2016,30,BANTEN
482.0, 3007,KABUPATEN LEBAK,24,840,58.33,40.64,38.61,38.17,38.57,40.53,42.48,2016,30,BANTEN
483.0, 3008,KABUPATEN TANGERANG,80,3177,64.24,52.7,48.5,46.9,48.79,49.79,51.82,2016,30,BANTEN
476.0, 3001,KOTA SERANG,17,342,63.53,39.39,31.71,33.57,48.92,39.63,43.71,2017,30,BANTEN
477.0, 3002,KOTA TANGERANG,59,2426,70.88,54.02,38.79,47.37,50.68,45.24,52.51,2017,30,BANTEN
478.0, 3003,KOTA CILEGON,19,523,62.96,38.09,26.97,36.32,33.6,36.61,41.03,2017,30,BANTEN
479.0, 3004,KOTA TANGERANG SELATAN,60,1950,77.74,68.91,52.69,58.96,62.57,55.18,64.25,2017,30,BANTEN
480.0, 3005,KABUPATEN SERANG,34,1305,59.31,38.17,27.63,42.79,38.93,35.34,40.27,2017,30,BANTEN
481.0, 3006,KABUPATEN PANDEGLANG,21,875,56.28,33.4,24.31,32.0,34.64,31.64,36.45,2017,30,BANTEN
482.0, 3007,KABUPATEN LEBAK,27,958,62.56,40.63,27.8,33.55,35.44,36.11,41.68,2017,30,BANTEN
483.0, 3008,KABUPATEN TANGERANG,87,3979,65.33,48.82,38.57,52.13,53.74,40.89,49.29,2017,30,BANTEN
476.0, 3001,KOTA SERANG,15,350,62.07,43.95,27.44,33.46,44.5,40.34,43.55,2018,30,BANTEN
477.0, 3002,KOTA TANGERANG,58,2469,67.67,58.43,36.29,42.97,52.37,46.72,52.34,2018,30,BANTEN
478.0, 3003,KOTA CILEGON,20,540,61.44,40.98,27.36,33.89,42.79,43.65,42.85,2018,30,BANTEN
479.0, 3004,KOTA TANGERANG SELATAN,65,2448,74.89,69.91,48.47,55.26,57.23,56.53,62.39,2018,30,BANTEN
480.0, 3005,KABUPATEN SERANG,35,1544,56.69,38.91,25.86,37.6,40.49,35.23,39.32,2018,30,BANTEN
481.0, 3006,KABUPATEN PANDEGLANG,22,1012,56.17,39.12,25.5,35.28,44.34,35.72,39.32,2018,30,BANTEN
482.0, 3007,KABUPATEN LEBAK,28,978,58.65,43.19,27.01,34.05,36.98,34.89,40.97,2018,30,BANTEN
483.0, 3008,KABUPATEN TANGERANG,96,4493,63.09,51.96,36.25,52.78,54.34,41.83,49.07,2018,30,BANTEN
476.0, 3001,KOTA SERANG,17,438,62.69,46.3,33.23,41.81,41.89,45.53,46.78,2019,30,BANTEN
477.0, 3002,KOTA TANGERANG,61,2473,71.26,59.82,39.46,45.96,52.98,49.93,55.03,2019,30,BANTEN
478.0, 3003,KOTA CILEGON,20,496,64.64,47.59,33.72,40.6,42.86,48.51,48.18,2019,30,BANTEN
479.0, 3004,KOTA TANGERANG SELATAN,69,2440,77.67,73.77,50.14,58.98,56.32,59.9,65.14,2019,30,BANTEN
480.0, 3005,KABUPATEN SERANG,38,1400,58.81,44.19,32.9,46.47,42.95,43.28,44.85,2019,30,BANTEN
481.0, 3006,KABUPATEN PANDEGLANG,24,924,58.98,42.06,31.54,38.79,44.47,43.04,43.83,2019,30,BANTEN
482.0, 3007,KABUPATEN LEBAK,29,1044,59.42,43.63,30.53,35.25,37.04,41.78,43.53,2019,30,BANTEN
483.0, 3008,KABUPATEN TANGERANG,99,4346,64.75,55.62,40.37,57.91,59.89,47.44,52.77,2019,30,BANTEN
484.0, 3101,KOTA TANJUNGPINANG,4,36,75.41,70.95,38.54,50.43,52.22,52.56,56.69,2015,31,KEPULAUAN RIAU
485.0, 3102,KOTA BATAM,16,374,79.03,71.94,49.18,64.08,55.84,59.96,63.34,2015,31,KEPULAUAN RIAU
486.0, 3103,KABUPATEN BINTAN,2,35,73.62,58.49,35.09,63.19,39.71,53.97,54.01,2015,31,KEPULAUAN RIAU
487.0, 3104,KABUPATEN KARIMUN,6,135,74.55,64.77,43.07,52.19,50.91,54.06,56.59,2015,31,KEPULAUAN RIAU
488.0, 3105,KABUPATEN NATUNA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,31,KEPULAUAN RIAU
489.0, 3106,KABUPATEN LINGGA,1,15,68.54,39.79,22.54,30.42,25.33,35.79,37.07,2015,31,KEPULAUAN RIAU
490.0, 3107,KABUPATEN KEPULAUAN ANAMBAS,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,31,KEPULAUAN RIAU
484.0, 3101,KOTA TANJUNGPINANG,5,56,72.54,67.07,51.52,52.14,55.58,57.01,59.31,2016,31,KEPULAUAN RIAU
485.0, 3102,KOTA BATAM,19,419,73.21,63.48,53.13,53.82,55.76,55.04,59.07,2016,31,KEPULAUAN RIAU
486.0, 3103,KABUPATEN BINTAN,2,30,70.87,50.0,46.91,47.17,38.66,55.5,51.52,2016,31,KEPULAUAN RIAU
487.0, 3104,KABUPATEN KARIMUN,6,124,68.5,55.92,42.44,43.21,51.31,48.61,51.67,2016,31,KEPULAUAN RIAU
488.0, 3105,KABUPATEN NATUNA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,31,KEPULAUAN RIAU
489.0, 3106,KABUPATEN LINGGA,1,20,62.3,45.9,25.88,25.63,47.63,35.75,40.52,2016,31,KEPULAUAN RIAU
490.0, 3107,KABUPATEN KEPULAUAN ANAMBAS,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,31,KEPULAUAN RIAU
484.0, 3101,KOTA TANJUNGPINANG,3,43,80.0,76.6,55.82,61.07,52.78,61.48,68.01,2017,31,KEPULAUAN RIAU
485.0, 3102,KOTA BATAM,21,490,77.35,73.11,57.18,64.47,60.41,57.94,66.99,2017,31,KEPULAUAN RIAU
486.0, 3103,KABUPATEN BINTAN,2,35,67.89,50.0,29.57,31.67,44.43,48.85,47.56,2017,31,KEPULAUAN RIAU
487.0, 3104,KABUPATEN KARIMUN,5,144,69.03,62.64,47.22,44.0,48.47,52.62,57.25,2017,31,KEPULAUAN RIAU
488.0, 3105,KABUPATEN NATUNA,1,25,48.88,26.64,21.0,21.67,0.0,26.7,30.66,2017,31,KEPULAUAN RIAU
489.0, 3106,KABUPATEN LINGGA,1,10,66.4,55.8,27.0,49.64,0.0,36.67,48.74,2017,31,KEPULAUAN RIAU
490.0, 3107,KABUPATEN KEPULAUAN ANAMBAS,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,31,KEPULAUAN RIAU
484.0, 3101,KOTA TANJUNGPINANG,4,42,74.86,75.1,48.87,48.21,67.75,57.9,64.37,2018,31,KEPULAUAN RIAU
485.0, 3102,KOTA BATAM,27,679,76.14,70.55,52.81,57.88,61.8,59.42,64.71,2018,31,KEPULAUAN RIAU
486.0, 3103,KABUPATEN BINTAN,2,40,71.1,44.25,29.12,60.0,41.46,50.09,48.06,2018,31,KEPULAUAN RIAU
487.0, 3104,KABUPATEN KARIMUN,5,137,66.89,62.92,49.18,57.4,59.29,47.13,57.76,2018,31,KEPULAUAN RIAU
488.0, 3105,KABUPATEN NATUNA,1,6,55.33,36.0,20.83,0.0,0.0,29.58,35.44,2018,31,KEPULAUAN RIAU
489.0, 3106,KABUPATEN LINGGA,1,16,57.5,36.13,23.75,33.13,51.25,33.5,38.25,2018,31,KEPULAUAN RIAU
490.0, 3107,KABUPATEN KEPULAUAN ANAMBAS,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,31,KEPULAUAN RIAU
484.0, 3101,KOTA TANJUNGPINANG,4,49,80.78,80.98,50.82,55.84,56.46,64.29,68.35,2019,31,KEPULAUAN RIAU
485.0, 3102,KOTA BATAM,28,692,79.01,75.89,53.06,67.82,61.7,60.11,67.6,2019,31,KEPULAUAN RIAU
486.0, 3103,KABUPATEN BINTAN,2,42,74.19,56.34,34.94,38.33,44.5,44.69,52.41,2019,31,KEPULAUAN RIAU
487.0, 3104,KABUPATEN KARIMUN,5,127,70.64,64.74,47.44,56.87,73.44,52.92,59.45,2019,31,KEPULAUAN RIAU
488.0, 3105,KABUPATEN NATUNA,1,6,57.0,32.0,30.0,0.0,0.0,39.58,39.65,2019,31,KEPULAUAN RIAU
489.0, 3106,KABUPATEN LINGGA,1,20,65.6,44.4,35.5,25.0,35.0,46.47,47.44,2019,31,KEPULAUAN RIAU
490.0, 3107,KABUPATEN KEPULAUAN ANAMBAS,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,31,KEPULAUAN RIAU
491.0, 3201,KABUPATEN MAMUJU,3,79,71.48,60.84,61.46,55.03,54.68,54.79,59.71,2015,32,SULAWESI BARAT
492.0, 3202,KABUPATEN MAJENE,2,38,48.0,54.25,59.14,49.64,47.04,57.67,52.62,2015,32,SULAWESI BARAT
493.0, 3203,KABUPATEN POLEWALI MANDAR,5,169,50.28,40.29,24.44,28.61,26.01,31.75,33.56,2015,32,SULAWESI BARAT
494.0, 3204,KABUPATEN MAMASA,4,91,67.1,47.41,37.31,46.13,42.83,41.02,46.97,2015,32,SULAWESI BARAT
495.0, 3205,KABUPATEN MAMUJU UTARA,1,3,75.77,63.2,66.67,53.47,60.83,66.93,64.48,2015,32,SULAWESI BARAT
496.0, 3206,KABUPATEN MAMUJU TENGAH,1,27,63.24,40.05,21.57,24.94,25.28,25.89,33.5,2015,32,SULAWESI BARAT
491.0, 3201,KABUPATEN MAMUJU,2,50,45.52,36.04,31.0,36.85,43.2,38.6,38.54,2016,32,SULAWESI BARAT
492.0, 3202,KABUPATEN MAJENE,3,34,48.06,36.17,32.06,32.72,33.16,29.12,35.22,2016,32,SULAWESI BARAT
493.0, 3203,KABUPATEN POLEWALI MANDAR,5,168,50.93,33.0,26.68,30.55,30.84,33.67,34.28,2016,32,SULAWESI BARAT
494.0, 3204,KABUPATEN MAMASA,4,73,63.59,40.19,41.1,40.92,46.51,41.37,45.61,2016,32,SULAWESI BARAT
495.0, 3205,KABUPATEN MAMUJU UTARA,1,11,60.73,32.55,20.0,20.68,48.18,27.27,34.9,2016,32,SULAWESI BARAT
496.0, 3206,KABUPATEN MAMUJU TENGAH,2,49,53.96,29.63,24.49,26.12,35.26,32.8,33.71,2016,32,SULAWESI BARAT
491.0, 3201,KABUPATEN MAMUJU,2,50,45.44,41.36,22.25,0.0,0.0,25.2,33.57,2017,32,SULAWESI BARAT
492.0, 3202,KABUPATEN MAJENE,3,38,49.53,33.42,23.22,0.0,0.0,33.36,34.88,2017,32,SULAWESI BARAT
