No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,Tahun,KdProv,Provinsi
156.0, 0722,KABUPATEN HUMBANG HASUNDUTAN,3,146,70.58,61.18,60.66,64.52,60.67,49.1,61.12,2015,7,SUMATERA UTARA
157.0, 0723,KABUPATEN PAKPAK BHARAT,1,23,87.81,77.46,85.67,70.54,75.85,62.94,76.71,2015,7,SUMATERA UTARA
158.0, 0724,KABUPATEN NIAS SELATAN,7,279,68.25,58.33,68.94,54.04,51.97,57.99,59.92,2015,7,SUMATERA UTARA
159.0, 0725,KABUPATEN SAMOSIR,5,219,83.08,73.03,76.07,70.86,68.88,62.77,72.45,2015,7,SUMATERA UTARA
160.0, 0726,KABUPATEN SERDANG BEDAGAI,25,779,86.86,76.98,84.33,78.53,76.43,62.71,77.64,2015,7,SUMATERA UTARA
161.0, 0727,KABUPATEN BATUBARA,17,775,63.92,56.95,58.04,59.05,59.37,44.71,57.01,2015,7,SUMATERA UTARA
162.0, 0728,KABUPATEN PADANGLAWAS UTARA,32,859,55.09,51.52,51.01,45.29,50.05,40.77,48.96,2015,7,SUMATERA UTARA
163.0, 0729,KABUPATEN PADANGLAWAS,11,405,73.03,56.8,68.83,63.64,50.7,57.92,61.82,2015,7,SUMATERA UTARA
164.0, 0730,KABUPATEN LABUHANBATU UTARA,19,520,74.47,61.88,67.81,64.52,59.01,59.39,64.51,2015,7,SUMATERA UTARA
165.0, 0731,KABUPATEN LABUHANBATU SELATAN,10,258,78.33,70.45,74.16,67.5,69.35,59.08,69.81,2015,7,SUMATERA UTARA
166.0, 0732,KABUPATEN NIAS UTARA,1,5,81.24,75.7,70.3,38.5,57.94,66.52,65.03,2015,7,SUMATERA UTARA
167.0, 0733,KABUPATEN NIAS BARAT,3,55,74.6,67.74,65.97,47.59,48.9,57.74,60.42,2015,7,SUMATERA UTARA
135.0, 0701,KOTA MEDAN,175,6619,70.65,67.72,84.9,80.18,60.26,75.99,73.28,2016,7,SUMATERA UTARA
136.0, 0702,KOTA PEMATANGSIANTAR,25,1299,71.13,66.64,81.79,77.76,59.19,76.51,72.17,2016,7,SUMATERA UTARA
137.0, 0703,KOTA BINJAI,13,371,67.24,61.79,77.58,73.35,56.47,70.58,67.84,2016,7,SUMATERA UTARA
138.0, 0704,KOTA TEBING TINGGI,16,509,68.46,65.68,80.25,74.88,57.36,74.53,70.19,2016,7,SUMATERA UTARA
139.0, 0705,KOTA TANJUNG BALAI,8,252,58.71,62.12,65.73,79.72,55.02,57.79,63.18,2016,7,SUMATERA UTARA
140.0, 0706,KOTA SIBOLGA,6,197,55.41,49.62,45.4,65.92,51.34,51.32,53.17,2016,7,SUMATERA UTARA
141.0, 0707,KOTA PADANGSIDIMPUAN,11,349,61.17,47.92,70.37,62.41,63.8,62.94,61.44,2016,7,SUMATERA UTARA
142.0, 0708,KOTA GUNUNGSITOLI,6,135,59.69,57.17,64.41,73.19,57.53,64.44,62.74,2016,7,SUMATERA UTARA
143.0, 0709,KABUPATEN DELISERDANG,75,2319,67.08,65.5,79.66,75.94,58.15,72.28,69.77,2016,7,SUMATERA UTARA
144.0, 0710,KABUPATEN LANGKAT,41,1125,63.26,64.29,78.27,73.0,56.57,71.48,67.81,2016,7,SUMATERA UTARA
145.0, 0711,KABUPATEN SIMALUNGUN,47,1585,69.48,65.81,80.07,75.71,57.2,75.79,70.68,2016,7,SUMATERA UTARA
146.0, 0712,KABUPATEN KARO,11,456,70.31,60.23,78.48,70.51,67.04,74.94,70.25,2016,7,SUMATERA UTARA
147.0, 0713,KABUPATEN DAIRI,11,338,61.18,56.62,58.47,67.91,52.24,60.91,59.56,2016,7,SUMATERA UTARA
148.0, 0714,KABUPATEN ASAHAN,33,1068,58.41,57.54,61.82,66.88,50.99,59.48,59.19,2016,7,SUMATERA UTARA
149.0, 0715,KABUPATEN LABUHANBATU,31,810,71.67,71.98,77.07,69.85,67.07,75.19,72.14,2016,7,SUMATERA UTARA
150.0, 0716,KABUPATEN TAPANULI UTARA,7,268,53.9,52.19,37.94,61.99,45.88,47.21,49.85,2016,7,SUMATERA UTARA
151.0, 0717,KABUPATEN TAPANULI TENGAH,9,283,55.44,43.61,51.48,53.91,45.61,52.77,50.47,2016,7,SUMATERA UTARA
152.0, 0718,KABUPATEN TAPANULI SELATAN,12,320,60.91,56.91,66.62,68.04,55.02,61.35,61.48,2016,7,SUMATERA UTARA
153.0, 0719,KABUPATEN NIAS,1,33,56.12,58.24,65.68,57.12,63.7,60.48,60.22,2016,7,SUMATERA UTARA
154.0, 0720,KABUPATEN TOBA SAMOSIR,3,144,62.71,47.01,38.02,57.62,52.79,52.19,51.72,2016,7,SUMATERA UTARA
155.0, 0721,KABUPATEN MANDAILING NATAL,25,1267,58.78,39.83,42.47,46.39,49.0,54.3,48.46,2016,7,SUMATERA UTARA
156.0, 0722,KABUPATEN HUMBANG HASUNDUTAN,3,88,57.62,52.59,49.91,58.18,49.93,56.66,54.15,2016,7,SUMATERA UTARA
157.0, 0723,KABUPATEN PAKPAK BHARAT,1,13,58.92,64.92,73.46,71.15,55.54,58.15,63.69,2016,7,SUMATERA UTARA
158.0, 0724,KABUPATEN NIAS SELATAN,7,331,54.31,60.77,59.86,50.95,53.2,62.88,57.0,2016,7,SUMATERA UTARA
159.0, 0725,KABUPATEN SAMOSIR,5,186,72.05,67.05,82.33,77.34,58.43,77.47,72.45,2016,7,SUMATERA UTARA
160.0, 0726,KABUPATEN SERDANG BEDAGAI,21,613,70.15,64.39,84.97,78.92,59.3,75.61,72.22,2016,7,SUMATERA UTARA
161.0, 0727,KABUPATEN BATUBARA,15,578,53.75,56.15,65.35,62.24,50.67,56.55,57.45,2016,7,SUMATERA UTARA
162.0, 0728,KABUPATEN PADANGLAWAS UTARA,33,1013,60.16,49.85,66.9,62.97,57.57,61.97,59.9,2016,7,SUMATERA UTARA
163.0, 0729,KABUPATEN PADANGLAWAS,11,499,77.86,67.06,70.48,84.07,55.68,86.3,73.58,2016,7,SUMATERA UTARA
164.0, 0730,KABUPATEN LABUHANBATU UTARA,21,580,71.67,58.28,77.61,69.85,52.22,65.53,65.86,2016,7,SUMATERA UTARA
165.0, 0731,KABUPATEN LABUHANBATU SELATAN,10,252,70.95,69.87,73.34,65.14,66.57,76.71,70.43,2016,7,SUMATERA UTARA
166.0, 0732,KABUPATEN NIAS UTARA,2,40,56.7,31.2,43.87,40.31,54.55,49.15,45.96,2016,7,SUMATERA UTARA
167.0, 0733,KABUPATEN NIAS BARAT,2,34,54.29,55.82,70.66,53.68,48.65,68.94,58.67,2016,7,SUMATERA UTARA
135.0, 0701,KOTA MEDAN,175,7153,62.98,52.34,51.1,55.71,60.93,53.41,56.08,2017,7,SUMATERA UTARA
136.0, 0702,KOTA PEMATANGSIANTAR,25,1309,63.2,48.86,49.66,54.53,65.7,48.27,54.87,2017,7,SUMATERA UTARA
137.0, 0703,KOTA BINJAI,12,394,57.65,46.62,43.08,43.37,50.47,46.78,48.81,2017,7,SUMATERA UTARA
138.0, 0704,KOTA TEBING TINGGI,15,441,52.56,33.39,32.17,44.11,46.91,46.52,41.12,2017,7,SUMATERA UTARA
139.0, 0705,KOTA TANJUNG BALAI,9,378,64.94,65.22,67.47,60.56,68.42,52.78,64.8,2017,7,SUMATERA UTARA
140.0, 0706,KOTA SIBOLGA,5,191,57.52,36.26,36.39,43.96,50.0,44.52,43.92,2017,7,SUMATERA UTARA
141.0, 0707,KOTA PADANGSIDIMPUAN,12,345,49.3,33.71,30.72,34.61,49.25,36.47,38.69,2017,7,SUMATERA UTARA
142.0, 0708,KOTA GUNUNGSITOLI,6,184,65.79,57.67,55.99,58.42,64.25,59.0,60.58,2017,7,SUMATERA UTARA
143.0, 0709,KABUPATEN DELISERDANG,77,2552,64.63,57.23,61.1,55.74,62.24,56.81,60.5,2017,7,SUMATERA UTARA
144.0, 0710,KABUPATEN LANGKAT,45,1315,65.5,56.49,59.53,56.84,65.28,56.65,60.76,2017,7,SUMATERA UTARA
145.0, 0711,KABUPATEN SIMALUNGUN,46,1601,67.25,67.1,77.05,64.45,72.52,62.24,69.91,2017,7,SUMATERA UTARA
146.0, 0712,KABUPATEN KARO,11,600,61.28,38.23,43.69,52.03,57.72,51.54,49.56,2017,7,SUMATERA UTARA
147.0, 0713,KABUPATEN DAIRI,12,394,62.49,51.86,53.61,48.95,63.43,50.47,56.32,2017,7,SUMATERA UTARA
148.0, 0714,KABUPATEN ASAHAN,36,1256,61.52,52.09,52.91,56.07,61.89,47.51,55.72,2017,7,SUMATERA UTARA
149.0, 0715,KABUPATEN LABUHANBATU,27,830,63.43,62.06,62.39,53.76,64.34,53.93,61.91,2017,7,SUMATERA UTARA
150.0, 0716,KABUPATEN TAPANULI UTARA,6,312,52.53,39.85,39.75,42.0,48.86,57.26,45.31,2017,7,SUMATERA UTARA
151.0, 0717,KABUPATEN TAPANULI TENGAH,7,151,51.34,40.86,48.43,47.02,59.55,44.44,48.03,2017,7,SUMATERA UTARA
152.0, 0718,KABUPATEN TAPANULI SELATAN,12,348,65.36,59.35,63.52,51.21,64.16,49.91,61.67,2017,7,SUMATERA UTARA
153.0, 0719,KABUPATEN NIAS,1,53,43.36,26.34,20.8,35.83,42.76,39.0,33.09,2017,7,SUMATERA UTARA
154.0, 0720,KABUPATEN TOBA SAMOSIR,2,111,66.92,46.99,48.02,59.93,57.86,54.94,55.01,2017,7,SUMATERA UTARA
155.0, 0721,KABUPATEN MANDAILING NATAL,25,1512,54.63,42.94,45.88,44.03,46.93,63.84,49.26,2017,7,SUMATERA UTARA
156.0, 0722,KABUPATEN HUMBANG HASUNDUTAN,2,77,60.81,54.36,57.79,59.5,45.8,55.47,56.93,2017,7,SUMATERA UTARA
157.0, 0723,KABUPATEN PAKPAK BHARAT,1,21,69.52,67.14,74.52,0.0,62.0,0.0,68.3,2017,7,SUMATERA UTARA
158.0, 0724,KABUPATEN NIAS SELATAN,9,367,50.58,48.34,50.72,46.26,54.73,46.07,49.87,2017,7,SUMATERA UTARA
159.0, 0725,KABUPATEN SAMOSIR,6,226,55.6,56.51,56.51,54.6,48.41,56.33,55.68,2017,7,SUMATERA UTARA
160.0, 0726,KABUPATEN SERDANG BEDAGAI,26,789,61.27,53.25,55.21,55.89,57.54,56.71,56.74,2017,7,SUMATERA UTARA
161.0, 0727,KABUPATEN BATUBARA,16,648,45.79,28.99,27.98,35.97,44.12,44.82,36.44,2017,7,SUMATERA UTARA
162.0, 0728,KABUPATEN PADANGLAWAS UTARA,33,1024,51.21,42.15,36.74,39.01,50.96,47.08,43.93,2017,7,SUMATERA UTARA
163.0, 0729,KABUPATEN PADANGLAWAS,13,490,62.59,61.94,65.11,71.91,65.04,50.56,62.83,2017,7,SUMATERA UTARA
164.0, 0730,KABUPATEN LABUHANBATU UTARA,22,679,66.74,52.5,56.21,51.79,60.33,52.76,57.5,2017,7,SUMATERA UTARA
165.0, 0731,KABUPATEN LABUHANBATU SELATAN,13,377,59.51,47.51,44.19,50.06,61.47,43.04,50.9,2017,7,SUMATERA UTARA
166.0, 0732,KABUPATEN NIAS UTARA,1,39,66.31,64.62,73.08,38.57,52.53,47.41,62.95,2017,7,SUMATERA UTARA
167.0, 0733,KABUPATEN NIAS BARAT,3,49,61.38,62.94,61.79,50.23,56.59,70.0,61.76,2017,7,SUMATERA UTARA
135.0, 0701,KOTA MEDAN,183,8270,58.77,47.2,34.68,47.37,49.78,47.33,47.31,2018,7,SUMATERA UTARA
136.0, 0702,KOTA PEMATANGSIANTAR,25,1257,60.95,47.46,38.05,52.85,52.63,43.14,49.19,2018,7,SUMATERA UTARA
137.0, 0703,KOTA BINJAI,13,497,56.36,48.19,38.85,52.99,48.44,47.97,48.08,2018,7,SUMATERA UTARA
138.0, 0704,KOTA TEBING TINGGI,16,438,53.19,39.38,30.96,42.97,44.75,47.61,42.25,2018,7,SUMATERA UTARA
139.0, 0705,KOTA TANJUNG BALAI,8,295,49.37,40.04,29.49,40.0,38.72,45.29,40.13,2018,7,SUMATERA UTARA
140.0, 0706,KOTA SIBOLGA,6,217,52.87,36.45,29.56,39.91,47.22,41.55,40.52,2018,7,SUMATERA UTARA
141.0, 0707,KOTA PADANGSIDIMPUAN,11,287,50.02,33.77,28.47,33.77,47.06,39.21,38.13,2018,7,SUMATERA UTARA
142.0, 0708,KOTA GUNUNGSITOLI,5,130,60.85,39.69,30.4,46.59,50.63,50.88,45.23,2018,7,SUMATERA UTARA
143.0, 0709,KABUPATEN DELISERDANG,75,2849,52.39,40.04,32.47,41.44,46.22,43.91,42.4,2018,7,SUMATERA UTARA
144.0, 0710,KABUPATEN LANGKAT,43,1428,49.53,34.22,32.17,36.77,44.54,41.36,39.49,2018,7,SUMATERA UTARA
145.0, 0711,KABUPATEN SIMALUNGUN,43,1550,51.33,39.1,31.96,39.26,44.97,42.47,41.25,2018,7,SUMATERA UTARA
146.0, 0712,KABUPATEN KARO,11,657,59.64,38.21,30.85,42.32,51.46,46.71,44.29,2018,7,SUMATERA UTARA
147.0, 0713,KABUPATEN DAIRI,12,375,54.44,38.26,32.31,36.81,50.38,51.06,43.29,2018,7,SUMATERA UTARA
148.0, 0714,KABUPATEN ASAHAN,34,1351,49.65,35.14,28.49,37.12,43.59,41.65,38.66,2018,7,SUMATERA UTARA
149.0, 0715,KABUPATEN LABUHANBATU,29,863,52.44,41.88,34.52,35.51,47.69,49.48,43.54,2018,7,SUMATERA UTARA
150.0, 0716,KABUPATEN TAPANULI UTARA,6,338,52.25,33.05,27.87,35.07,45.0,37.51,38.79,2018,7,SUMATERA UTARA
151.0, 0717,KABUPATEN TAPANULI TENGAH,11,310,49.39,36.33,27.59,34.44,42.45,41.69,37.83,2018,7,SUMATERA UTARA
152.0, 0718,KABUPATEN TAPANULI SELATAN,13,415,56.1,49.26,39.66,51.99,47.85,50.43,48.49,2018,7,SUMATERA UTARA
153.0, 0719,KABUPATEN NIAS,4,104,50.33,29.23,26.18,36.58,42.46,41.33,36.77,2018,7,SUMATERA UTARA
154.0, 0720,KABUPATEN TOBA SAMOSIR,2,99,69.7,51.11,45.35,64.85,57.89,55.5,56.25,2018,7,SUMATERA UTARA
155.0, 0721,KABUPATEN MANDAILING NATAL,26,1537,56.99,50.78,51.15,40.24,47.91,74.69,54.48,2018,7,SUMATERA UTARA
156.0, 0722,KABUPATEN HUMBANG HASUNDUTAN,2,73,61.42,34.57,29.08,44.25,49.84,55.6,43.64,2018,7,SUMATERA UTARA
157.0, 0723,KABUPATEN PAKPAK BHARAT,1,16,51.25,29.13,28.28,0.0,51.0,0.0,39.92,2018,7,SUMATERA UTARA
158.0, 0724,KABUPATEN NIAS SELATAN,11,338,51.59,50.3,37.59,46.91,43.48,49.73,46.33,2018,7,SUMATERA UTARA
159.0, 0725,KABUPATEN SAMOSIR,5,232,59.83,41.58,32.25,47.74,49.44,48.5,45.62,2018,7,SUMATERA UTARA
160.0, 0726,KABUPATEN SERDANG BEDAGAI,24,772,49.25,35.81,29.1,35.85,44.41,38.75,38.96,2018,7,SUMATERA UTARA
161.0, 0727,KABUPATEN BATUBARA,13,636,45.39,28.84,26.5,34.54,39.99,35.46,34.87,2018,7,SUMATERA UTARA
162.0, 0728,KABUPATEN PADANGLAWAS UTARA,35,1174,51.18,39.88,33.27,47.05,44.48,37.89,42.31,2018,7,SUMATERA UTARA
163.0, 0729,KABUPATEN PADANGLAWAS,15,528,48.47,37.36,33.66,40.41,42.6,51.86,41.32,2018,7,SUMATERA UTARA
164.0, 0730,KABUPATEN LABUHANBATU UTARA,21,691,50.62,37.58,31.54,37.64,45.38,40.81,40.17,2018,7,SUMATERA UTARA
165.0, 0731,KABUPATEN LABUHANBATU SELATAN,13,342,50.95,42.7,34.64,38.35,48.2,45.77,43.6,2018,7,SUMATERA UTARA
166.0, 0732,KABUPATEN NIAS UTARA,3,48,64.83,51.34,40.36,33.44,58.12,59.0,52.66,2018,7,SUMATERA UTARA
167.0, 0733,KABUPATEN NIAS BARAT,2,66,68.48,63.27,49.96,0.0,47.39,64.59,58.38,2018,7,SUMATERA UTARA
135.0, 0701,KOTA MEDAN,175,7085,58.68,49.03,36.8,53.31,49.45,47.59,48.6,2019,7,SUMATERA UTARA
136.0, 0702,KOTA PEMATANGSIANTAR,23,1374,61.59,49.44,39.18,56.89,53.02,47.89,50.74,2019,7,SUMATERA UTARA
137.0, 0703,KOTA BINJAI,11,346,52.33,47.09,33.36,51.63,46.35,40.55,44.61,2019,7,SUMATERA UTARA
138.0, 0704,KOTA TEBING TINGGI,16,427,50.08,40.04,31.36,50.83,42.22,40.3,40.89,2019,7,SUMATERA UTARA
139.0, 0705,KOTA TANJUNG BALAI,9,318,50.56,41.17,31.88,48.61,42.61,42.5,41.72,2019,7,SUMATERA UTARA
140.0, 0706,KOTA SIBOLGA,6,185,56.15,42.32,34.78,49.11,51.43,41.81,45.34,2019,7,SUMATERA UTARA
141.0, 0707,KOTA PADANGSIDIMPUAN,11,307,50.67,38.93,31.91,37.01,47.91,47.45,41.48,2019,7,SUMATERA UTARA
142.0, 0708,KOTA GUNUNGSITOLI,6,168,60.64,44.73,34.11,53.07,51.8,50.62,47.82,2019,7,SUMATERA UTARA
143.0, 0709,KABUPATEN DELISERDANG,80,2636,51.3,42.29,34.41,45.1,45.99,45.88,43.46,2019,7,SUMATERA UTARA
144.0, 0710,KABUPATEN LANGKAT,44,1340,46.1,36.05,30.38,36.74,42.29,39.62,38.32,2019,7,SUMATERA UTARA
145.0, 0711,KABUPATEN SIMALUNGUN,44,1650,49.58,38.7,34.24,42.6,42.58,44.18,41.32,2019,7,SUMATERA UTARA
146.0, 0712,KABUPATEN KARO,10,632,59.92,42.24,35.38,53.61,49.44,47.35,46.78,2019,7,SUMATERA UTARA
147.0, 0713,KABUPATEN DAIRI,11,336,53.51,40.85,35.28,55.97,48.2,44.1,44.49,2019,7,SUMATERA UTARA
148.0, 0714,KABUPATEN ASAHAN,33,1151,50.13,39.86,33.4,45.04,45.57,43.58,42.14,2019,7,SUMATERA UTARA
149.0, 0715,KABUPATEN LABUHANBATU,28,834,49.08,43.09,35.77,41.32,46.3,44.88,43.19,2019,7,SUMATERA UTARA
150.0, 0716,KABUPATEN TAPANULI UTARA,7,314,52.08,39.05,32.02,48.3,43.52,44.67,41.86,2019,7,SUMATERA UTARA
151.0, 0717,KABUPATEN TAPANULI TENGAH,10,248,50.27,38.27,31.57,40.24,45.37,40.92,40.82,2019,7,SUMATERA UTARA
152.0, 0718,KABUPATEN TAPANULI SELATAN,13,386,52.16,44.11,37.84,60.8,47.54,40.65,45.15,2019,7,SUMATERA UTARA
153.0, 0719,KABUPATEN NIAS,4,119,48.62,43.31,35.82,48.53,42.38,42.24,42.97,2019,7,SUMATERA UTARA
154.0, 0720,KABUPATEN TOBA SAMOSIR,3,147,64.34,50.91,44.0,73.27,56.3,56.53,54.27,2019,7,SUMATERA UTARA
155.0, 0721,KABUPATEN MANDAILING NATAL,25,1853,46.41,38.55,30.33,38.66,42.89,38.88,39.01,2019,7,SUMATERA UTARA
156.0, 0722,KABUPATEN HUMBANG HASUNDUTAN,2,88,57.8,39.52,34.15,56.54,46.51,53.36,45.41,2019,7,SUMATERA UTARA
157.0, 0723,KABUPATEN PAKPAK BHARAT,1,19,39.68,49.79,30.66,0.0,38.53,0.0,39.67,2019,7,SUMATERA UTARA
158.0, 0724,KABUPATEN NIAS SELATAN,13,387,55.09,45.94,38.97,45.29,48.17,43.49,46.59,2019,7,SUMATERA UTARA
159.0, 0725,KABUPATEN SAMOSIR,4,173,59.55,41.35,35.33,52.5,48.02,50.25,46.47,2019,7,SUMATERA UTARA
160.0, 0726,KABUPATEN SERDANG BEDAGAI,27,950,46.84,38.86,33.04,40.8,42.98,36.26,40.12,2019,7,SUMATERA UTARA
161.0, 0727,KABUPATEN BATUBARA,14,511,40.73,34.99,29.08,37.72,39.96,34.95,35.62,2019,7,SUMATERA UTARA
162.0, 0728,KABUPATEN PADANGLAWAS UTARA,36,1185,46.13,38.11,31.81,37.67,42.27,38.28,39.29,2019,7,SUMATERA UTARA
163.0, 0729,KABUPATEN PADANGLAWAS,16,638,50.18,41.93,37.19,36.91,44.91,42.16,42.84,2019,7,SUMATERA UTARA
164.0, 0730,KABUPATEN LABUHANBATU UTARA,21,708,49.23,42.42,35.14,47.59,43.94,42.61,42.91,2019,7,SUMATERA UTARA
165.0, 0731,KABUPATEN LABUHANBATU SELATAN,12,323,51.12,41.54,34.45,42.59,48.18,43.34,43.32,2019,7,SUMATERA UTARA
166.0, 0732,KABUPATEN NIAS UTARA,3,60,50.8,64.67,46.42,49.25,55.55,52.95,53.9,2019,7,SUMATERA UTARA
167.0, 0733,KABUPATEN NIAS BARAT,1,20,51.7,37.5,38.88,49.88,0.0,0.0,44.49,2019,7,SUMATERA UTARA
168.0, 0801,KOTA PADANG,37,2135,68.82,46.31,72.02,59.25,59.37,45.26,58.51,2015,8,SUMATERA BARAT
169.0, 0802,KOTA BUKITTINGGI,7,381,66.79,52.37,79.1,62.09,60.61,45.11,61.01,2015,8,SUMATERA BARAT
170.0, 0803,KOTA PADANG PANJANG,5,121,68.58,44.31,62.71,53.49,60.03,46.34,55.91,2015,8,SUMATERA BARAT
171.0, 0804,KOTA SAWAHLUNTO,3,58,70.28,40.88,68.56,54.14,57.7,43.54,55.85,2015,8,SUMATERA BARAT
172.0, 0805,KOTA SOLOK,1,36,73.89,49.2,73.16,61.11,58.25,43.48,59.85,2015,8,SUMATERA BARAT
173.0, 0806,KOTA PAYAKUMBUH,6,166,64.12,49.0,75.64,59.71,60.42,47.42,59.39,2015,8,SUMATERA BARAT
174.0, 0807,KOTA PARIAMAN,2,99,69.72,50.27,69.26,58.21,58.48,46.04,58.66,2015,8,SUMATERA BARAT
175.0, 0808,KABUPATEN AGAM,21,427,67.56,42.38,56.62,50.23,53.84,42.11,52.12,2015,8,SUMATERA BARAT
176.0, 0809,KABUPATEN PASAMAN,11,295,55.02,40.34,46.74,45.83,47.85,34.52,45.05,2015,8,SUMATERA BARAT
177.0, 0810,KABUPATEN LIMA PULUH KOTA,9,124,69.51,44.91,70.1,59.11,59.15,45.36,58.02,2015,8,SUMATERA BARAT
178.0, 0811,KABUPATEN SOLOK,8,179,64.73,37.01,40.99,41.97,48.84,36.5,45.01,2015,8,SUMATERA BARAT
179.0, 0812,KABUPATEN PADANG PARIAMAN,8,282,56.87,44.67,59.65,58.65,56.34,40.12,52.72,2015,8,SUMATERA BARAT
180.0, 0813,KABUPATEN PESISIR SELATAN,10,202,72.85,64.78,72.47,81.01,71.09,48.87,68.51,2015,8,SUMATERA BARAT
181.0, 0814,KABUPATEN TANAH DATAR,13,230,69.68,43.36,53.33,48.6,55.18,44.59,52.46,2015,8,SUMATERA BARAT
182.0, 0815,KABUPATEN SIJUNJUNG,3,68,56.55,37.2,57.58,53.6,53.98,38.54,49.58,2015,8,SUMATERA BARAT
183.0, 0816,KABUPATEN KEPULAUAN MENTAWAI,2,28,61.72,55.84,68.33,63.39,65.98,47.33,60.43,2015,8,SUMATERA BARAT
184.0, 0817,KABUPATEN PASAMAN BARAT,25,753,60.44,38.03,39.51,41.5,44.85,36.64,43.5,2015,8,SUMATERA BARAT
185.0, 0818,KABUPATEN SOLOK SELATAN,4,59,63.34,39.86,66.06,61.53,58.55,42.6,55.32,2015,8,SUMATERA BARAT
186.0, 0819,KABUPATEN DHARMASRAYA,10,133,63.94,38.61,56.81,48.14,49.45,35.5,48.74,2015,8,SUMATERA BARAT
168.0, 0801,KOTA PADANG,37,2055,56.0,48.83,60.27,53.73,57.06,57.91,55.63,2016,8,SUMATERA BARAT
169.0, 0802,KOTA BUKITTINGGI,7,342,61.72,50.8,63.95,54.31,52.23,60.11,57.19,2016,8,SUMATERA BARAT
170.0, 0803,KOTA PADANG PANJANG,5,129,59.49,45.01,44.69,53.37,51.23,59.58,52.23,2016,8,SUMATERA BARAT
171.0, 0804,KOTA SAWAHLUNTO,2,35,63.43,36.23,27.14,46.21,52.4,51.31,46.12,2016,8,SUMATERA BARAT
172.0, 0805,KOTA SOLOK,1,29,54.41,51.03,72.84,58.79,53.31,57.79,58.03,2016,8,SUMATERA BARAT
173.0, 0806,KOTA PAYAKUMBUH,5,156,58.78,48.09,61.99,55.67,54.05,63.51,57.02,2016,8,SUMATERA BARAT
174.0, 0807,KOTA PARIAMAN,2,95,41.22,42.97,62.08,50.97,44.28,56.17,49.62,2016,8,SUMATERA BARAT
175.0, 0808,KABUPATEN AGAM,21,432,57.13,39.72,35.66,46.11,48.2,51.75,46.43,2016,8,SUMATERA BARAT
176.0, 0809,KABUPATEN PASAMAN,11,290,51.28,34.08,27.42,39.16,41.43,41.15,39.09,2016,8,SUMATERA BARAT
177.0, 0810,KABUPATEN LIMA PULUH KOTA,8,89,60.09,40.47,27.78,48.45,45.62,52.7,45.85,2016,8,SUMATERA BARAT
178.0, 0811,KABUPATEN SOLOK,9,185,55.48,36.3,29.85,44.07,45.23,45.84,42.8,2016,8,SUMATERA BARAT
179.0, 0812,KABUPATEN PADANG PARIAMAN,8,252,48.57,42.02,40.47,52.23,47.87,51.18,47.06,2016,8,SUMATERA BARAT
180.0, 0813,KABUPATEN PESISIR SELATAN,10,182,48.77,33.2,29.08,36.98,38.22,37.45,37.28,2016,8,SUMATERA BARAT
181.0, 0814,KABUPATEN TANAH DATAR,14,253,60.94,42.41,41.38,49.83,49.98,56.29,50.14,2016,8,SUMATERA BARAT
182.0, 0815,KABUPATEN SIJUNJUNG,3,80,51.9,42.8,29.5,50.88,48.2,40.62,43.98,2016,8,SUMATERA BARAT
183.0, 0816,KABUPATEN KEPULAUAN MENTAWAI,2,32,62.0,42.88,49.3,58.28,48.38,57.12,52.99,2016,8,SUMATERA BARAT
184.0, 0817,KABUPATEN PASAMAN BARAT,27,601,53.88,34.63,30.58,41.58,43.08,45.35,41.52,2016,8,SUMATERA BARAT
185.0, 0818,KABUPATEN SOLOK SELATAN,4,75,56.34,34.53,44.06,47.4,47.12,49.74,46.53,2016,8,SUMATERA BARAT
186.0, 0819,KABUPATEN DHARMASRAYA,11,151,54.54,33.88,29.77,42.01,45.8,45.99,42.0,2016,8,SUMATERA BARAT
168.0, 0801,KOTA PADANG,39,1861,60.35,51.29,49.91,52.66,59.37,50.71,54.51,2017,8,SUMATERA BARAT
169.0, 0802,KOTA BUKITTINGGI,7,313,58.58,33.32,31.94,42.97,53.76,47.12,43.28,2017,8,SUMATERA BARAT
170.0, 0803,KOTA PADANG PANJANG,5,130,61.83,35.11,34.27,49.31,55.25,50.38,46.26,2017,8,SUMATERA BARAT
171.0, 0804,KOTA SAWAHLUNTO,2,26,73.0,34.23,37.31,0.0,63.69,0.0,52.06,2017,8,SUMATERA BARAT
172.0, 0805,KOTA SOLOK,1,18,69.33,67.67,72.78,0.0,61.22,0.0,67.75,2017,8,SUMATERA BARAT
173.0, 0806,KOTA PAYAKUMBUH,5,149,61.17,32.89,34.56,50.83,53.4,52.57,45.39,2017,8,SUMATERA BARAT
174.0, 0807,KOTA PARIAMAN,2,78,48.82,55.87,62.12,0.0,51.92,40.0,54.64,2017,8,SUMATERA BARAT
175.0, 0808,KABUPATEN AGAM,20,538,57.9,38.52,35.57,46.35,48.29,42.56,44.63,2017,8,SUMATERA BARAT
176.0, 0809,KABUPATEN PASAMAN,11,259,52.12,40.56,31.03,38.91,45.0,41.0,41.84,2017,8,SUMATERA BARAT
177.0, 0810,KABUPATEN LIMA PULUH KOTA,8,96,62.58,39.06,28.41,50.0,53.64,44.0,44.72,2017,8,SUMATERA BARAT
